@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
2.39,5.74,1.24,1.85,0.67,2,1.44,1.41,1.15,1.94,0.67,1,1.06,1.88,1.29,1.24,1.33,0.67,1.12,1.59,14.42,14.82,4.71,5.21,11.45,11.37,3.37,4.39,54.42,58.87,0.37,0.54,A
5.97,0.89,2.38,0.8,2,1.33,2.62,0.59,2.12,0.74,2.33,1,2.69,0.59,0.85,1.29,1.33,2,0.81,1.41,15.26,9.18,5.37,2.63,8.47,14.45,2.71,4.53,55.03,47.29,0.54,0.25,H
1.72,0.7,1.06,0.94,0,1.33,0.94,0.33,1.28,1,0,0.67,1.11,0.5,1.69,1.92,2.67,0.67,1.39,2.28,11.53,10.34,3.63,3.32,13.61,16.55,4.66,5.66,45.24,45.84,0.26,0.25,H
2.37,4.57,1.17,1.94,1.67,1.33,1.39,1.78,1.25,1.97,0.33,0.67,1.06,1.61,1.64,1.17,0,0.67,1.5,1.33,13.05,16.79,3.63,6.21,13.16,8.08,4.76,3,47.11,62.03,0.36,0.50,A
4.63,5.58,2.2,1.86,2,0.67,2.78,2,2.03,1.46,1,0.33,2.5,1.59,0.66,0.77,0.33,1,0.44,0.88,17.61,15.53,6.76,5.53,9.18,9.42,2.92,3,60.53,56.39,0.54,0.37,H
6.4,2.11,1.97,1.23,1.67,2,2,0.56,2,1.29,2.33,1.33,1.88,0.89,1.06,1.54,0.67,0.33,0.88,2,16.63,11.39,5.66,3.82,7.84,14.61,2.79,5.03,65.03,41.92,0.54,0.36,H
1.22,0.82,1.17,1.11,2.33,1.33,1.56,0.39,1.44,1.03,2.33,1.33,1.83,0.67,1.81,1.42,0.67,1.33,1.56,1.83,11.79,10.26,4.24,3.16,14.53,17.55,4.95,5.55,51.42,40.08,0.42,0.34,H
0.89,2.39,0.78,1.2,1.33,0.67,1,1.06,0.72,1.11,1,0,0.89,1.22,1.33,1.31,1.67,0.67,1.17,1.44,9.18,14.42,2.63,4.71,14.45,11.45,4.53,3.37,47.29,54.42,0.25,0.37,A
0.77,1.47,0.69,0.97,1,2.33,0.78,0.61,0.8,1.14,0.67,1.33,0.89,0.89,1.71,1.92,0.67,0.33,1.78,2,10.18,10.55,3.18,3.84,17.76,13.63,6.53,4.87,39.53,47.89,0.25,0.54,A
1.52,5.74,1.14,1.89,0.67,2,1.5,1.5,1.08,1.94,0.67,1.33,1.28,1.89,1.44,1.2,1.33,0.67,1.11,1.5,11.18,14.82,3.61,5.21,14.11,11.37,4.76,4.39,46.29,58.87,0.36,0.54,A
2.11,4.63,1.19,2.22,2,2,1.94,1.59,1.28,2.03,1.67,1.33,1.71,1.53,1.56,0.67,0.67,0.67,1.06,0.88,11.39,17.61,3.82,6.76,14.61,9.18,5.03,2.92,41.92,60.53,0.36,0.54,A
2.39,5.58,1.25,1.81,1.33,0.33,1.35,1.89,1.14,1.44,0.67,0.67,1,1.56,1.31,0.81,1,1.67,1.18,0.94,14.42,15.53,4.71,5.53,11.45,9.42,3.37,3,54.42,56.39,0.37,0.37,D
5.74,0.77,1.92,0.67,3,1,2.29,0.59,2,0.78,2.67,0.67,2,0.71,1.19,1.72,0.33,1,0.88,1.65,14.82,10.18,5.21,3.18,11.37,17.76,4.39,6.53,58.87,39.53,0.54,0.25,H
6.4,1.05,2,1.25,2.33,0.33,2.06,0.94,2,1.14,3,0.67,1.89,0.82,1.06,1.28,1,1.33,0.89,1.41,16.63,10.47,5.66,3.24,7.84,13.61,2.79,4.26,65.03,37.13,0.54,0.25,H
5.97,1.27,2.42,1.11,3,0,2.65,0.67,2.11,1.03,2.33,0,2.71,0.67,0.81,1.64,0,1.67,0.76,1.94,15.26,11.11,5.37,3.79,8.47,14.16,2.71,4.97,55.03,46.03,0.54,0.25,H
5.58,2.95,2.5,1,2.33,0.33,3,0.5,3,0.5,2.67,0.33,3,0.5,0.5,1.5,0.67,2,0,1.5,14.1,9.21,5.03,3.11,11.76,14.93,4.25,5.14,54.59,45.14,0.38,0.38,H
5.97,5.74,2.25,1.5,3,1,1.5,0,2,1.75,2,1,2,0,1.25,2,0.67,1.67,1.5,2.5,15.79,16,6.03,6.29,10.24,10.69,3,3.76,55.52,61.9,0.38,0.25,D
4.63,1.47,1.75,1,1.33,1,0.5,2,1.75,0.5,1.67,0.67,1,1,0.75,1.25,1,1.67,1.5,0,17.38,8.52,5.76,2.67,8.28,14.03,2.93,4.93,62.28,45.72,0.54,0.36,D
1.05,2.37,1.75,0.75,1.33,1,2,0,1,1,1,1.33,1,0.67,1,2.5,1.33,2,0.5,3.33,10,9.38,2.97,3.52,13.72,14.86,4.36,4.9,40.62,44.55,0.25,0.38,D
1.27,6.4,2,2.5,2.33,2.33,1,3,1.75,2.5,1.33,2.67,1.5,2,0.75,0.5,0,0.67,1.5,0.5,11.93,17.52,3.39,7.31,11.21,6.45,4.34,2.34,50.59,71.31,0.38,0.54,A
1.4,1.52,1.5,1.25,2,1.67,1.5,0.5,1,1,1.33,1.33,1.5,0.5,0.75,1,0.33,1,1,1,11.9,10.86,4.1,3.59,13.76,14.24,4.45,5.55,40.34,42.66,0.37,0.5,H
4.57,0.82,1.75,1.75,2,1.33,3,2,2,1.25,1.67,0.67,2.5,2,2,1,1.67,0.67,0,1.5,17.38,10.28,6.34,3.36,7.69,15.66,3.07,4.21,59.21,43,0.54,0.37,D
0.51,2.11,1.75,0.75,1.33,1,2,0,1,1.5,0.33,1,0.5,1.5,0.5,2,0.67,1.33,0,3,9.03,10.83,3,3.69,11.48,13.45,4.59,4.45,45.34,46.45,0.45,0.34,D
1.72,2.39,0,1.25,0,1.33,0,1,0,0.75,0,1,0,0,1.75,1,1.33,1.33,2.5,0,12.76,12.34,3.76,3.59,12.07,13.28,4.86,4.61,44.38,53.69,0.25,0.34,A
1.22,0.61,0,1,0,1.33,0,0.5,0.25,0.75,0.33,1,0.5,0,2,1.25,2.33,1,2,1,11.66,10.24,4.1,3.1,14.72,14.59,4.41,4.64,47.93,44.79,0.34,0.50,H
5.74,1.05,1.4,1.6,1.33,0.67,3,1.5,1.4,0.8,1,0.67,3.5,1,1.6,0.8,1.33,1.33,1.5,1.5,16,10,6.29,2.97,10.69,13.72,3.76,4.36,61.9,40.62,0.25,0.25,H
0.61,1.4,0.8,1.8,1.33,3,1.5,1.5,0.8,1.2,1.33,2,1.5,0.5,1.4,0.8,1,0.33,1.5,0.5,10.24,11.9,3.1,4.1,14.59,13.76,4.64,4.45,44.79,40.34,0.50,0.37,H
2.11,4.57,0.8,1.6,0.33,1.33,1.5,0.5,1.4,1.8,0.67,1.67,1.5,1.5,1.8,1.8,1.67,2,1,4,10.83,17.38,3.69,6.34,13.45,7.69,4.45,3.07,46.45,59.21,0.34,0.54,A
1.47,1.27,1,1.6,1.33,1.33,0,3,0.4,1.4,0.67,0.67,0,2,1,1.8,0.33,2,2.5,0,8.52,11.93,2.67,3.39,14.03,11.21,4.93,4.34,45.72,50.59,0.36,0.38,A
1.52,5.97,1,2,0.67,2.33,2,3,1,1.6,1.33,1.33,1.5,2,1.2,1,1.67,0.33,1,1,10.86,15.79,3.59,6.03,14.24,10.24,5.55,3,42.66,55.52,0.5,0.38,A
2.39,5.58,1.6,2.6,1.33,2.33,1.33,2,0.8,3.2,0.33,2.67,1,3,0.8,0.4,0.67,0.67,1.33,1,12.34,14.1,3.59,5.03,13.28,11.76,4.61,4.25,53.69,54.59,0.34,0.38,A
6.4,1.72,2.6,0,3,0,2,0,3.2,0,4.33,0,3,0,0.4,1.6,0.33,1.33,0.5,1,17.52,12.76,7.31,3.76,6.45,12.07,2.34,4.86,71.31,44.38,0.54,0.25,H
2.95,1.22,0.8,0.6,0,1,1.5,0,0.4,0.6,0,1,0.5,0,2,1.8,3,2,1.5,2,9.21,11.66,3.11,4.1,14.93,14.72,5.14,4.41,45.14,47.93,0.38,0.34,H
0.82,0.51,1.6,1.6,1.67,0.67,1.5,1.5,1.2,1,1,0.33,0.5,1.5,1,0.6,0.67,1,0.5,1,10.28,9.03,3.36,3,15.66,11.48,4.21,4.59,43,45.34,0.37,0.45,D
2.37,4.63,0.8,1.6,1.33,1.67,3,3,0.8,1.4,0.67,1.33,2,2.5,2,0.6,1,0.33,0,0,9.38,17.38,3.52,5.76,14.86,8.28,4.9,2.93,44.55,62.28,0.38,0.54,A
1.4,4.57,1.5,1.83,2,1.33,2,1.33,1,2,1,1.33,1.67,2,0.83,1.83,0.67,2.67,1,3.33,11.9,17.38,4.1,6.34,13.76,7.69,4.45,3.07,40.34,59.21,0.37,0.54,D
2.95,0.82,1.17,1.5,1,1.67,2,1.67,0.67,1,0.67,0.67,1,1.67,1.83,0.83,2.67,0.33,1.33,1.33,9.21,10.28,3.11,3.36,14.93,15.66,5.14,4.21,45.14,43,0.38,0.37,A
5.74,0.61,1.67,1.17,2.33,2,3,0.33,1.5,0.83,1.67,1.67,3,0.33,1.33,1.17,0,1,1,1.33,16,10.24,6.29,3.1,10.69,14.59,3.76,4.64,61.9,44.79,0.25,0.50,H
5.97,6.4,2.17,2.67,2.33,3,1.33,3,2,3.5,2,5.33,1.33,3.33,0.83,0.33,0.33,0,1,0.33,15.79,17.52,6.03,7.31,10.24,6.45,3,2.34,55.52,71.31,0.38,0.54,A
2.37,1.47,0.67,0.83,1.33,0.33,1.5,1.67,1,0.5,1.33,0.33,2,0.67,2.17,1.17,1,1,1.5,0,9.38,8.52,3.52,2.67,14.86,14.03,4.9,4.93,44.55,45.72,0.38,0.36,H
1.05,1.27,1.33,1.83,0.33,2,1.67,3,0.67,1.5,0.33,1.33,0.67,2,1,1.67,1.67,2.33,0.33,0.33,10,11.93,2.97,3.39,13.72,11.21,4.36,4.34,40.62,50.59,0.25,0.38,D
1.52,2.39,0.83,1.33,0.33,1,1.33,2,0.83,0.67,1,0.33,1,0.5,1.67,0.83,2.67,1,2,0,10.86,12.34,3.59,3.59,14.24,13.28,5.55,4.61,42.66,53.69,0.5,0.34,H
5.58,1.72,2.67,0,2.33,0,3,0,2.83,0,2.33,0,3.33,0,0.33,2.17,0.67,2.33,0,2.33,14.1,12.76,5.03,3.76,11.76,12.07,4.25,4.86,54.59,44.38,0.38,0.25,H
1.22,2.11,0.5,0.67,1,0.33,1,0.33,0.67,1.5,1,1.33,1,1.33,1.83,2,2,2,1.67,2.33,11.66,10.83,4.1,3.69,14.72,13.45,4.41,4.45,47.93,46.45,0.34,0.34,D
0.51,4.63,1.5,1.83,0.67,2.33,1.67,3,0.83,1.67,0.33,2,0.67,2.67,0.5,0.83,1,0.67,0.33,0.67,9.03,17.38,3,5.76,11.48,8.28,4.59,2.93,45.34,62.28,0.45,0.54,A
2.39,1.4,1.14,1.43,1,1.33,1,1,0.71,1,0.67,1,0.75,0.33,1,0.86,1,1,1.25,0.67,12.34,11.9,3.59,4.1,13.28,13.76,4.61,4.45,53.69,40.34,0.34,0.37,D
0.61,2.95,1,1,1,1,2,0.33,0.71,0.57,0.67,0.67,1.33,0.33,1.29,1.71,1.33,2,1,2.33,10.24,9.21,3.1,3.11,14.59,14.93,4.64,5.14,44.79,45.14,0.50,0.38,D
1.27,5.74,1.71,1.86,1.33,2.33,0.67,0.33,1.57,1.57,1.33,1.33,1,0,1.71,1.14,3,0,3,1.67,11.93,16,3.39,6.29,11.21,10.69,4.34,3.76,50.59,61.9,0.38,0.25,H
4.63,1.22,2,0.57,2.33,1.33,0.67,0,2,0.57,2.33,1,0.67,0.33,0.71,1.57,0.67,1,1,2,17.38,11.66,5.76,4.1,8.28,14.72,2.93,4.41,62.28,47.93,0.54,0.34,H
1.47,0.51,0.71,1.29,0.33,0.67,0,1.33,0.43,0.71,0.33,0.33,0.33,1,1.14,1,1,1.67,2.33,0.67,8.52,9.03,2.67,3,14.03,11.48,4.93,4.59,45.72,45.34,0.36,0.45,H
6.4,1.52,2.71,1.14,3,1,2.33,0.33,3.14,1,4,1,3.67,0.67,0.29,1.57,0,2.33,0.33,1.33,17.52,10.86,7.31,3.59,6.45,14.24,2.34,5.55,71.31,42.66,0.54,0.5,H
1.72,5.97,0,1.86,0,1.33,0,3,0,1.71,0,1.33,0,2.67,2.43,0.86,3.33,0.33,2,0.67,12.76,15.79,3.76,6.03,12.07,10.24,4.86,3,44.38,55.52,0.25,0.38,H
0.82,2.37,1.71,1,1.67,1.33,1.33,0.25,1,1,0.67,1,0.33,0.5,0.71,1.86,0.33,1,0.33,2.5,10.28,9.38,3.36,3.52,15.66,14.86,4.21,4.9,43,44.55,0.37,0.38,D
4.57,5.58,1.71,2.71,1.67,3,2.33,2.33,1.86,3,1.67,3,2,2.33,1.71,0.29,1.33,0,0.33,0.67,17.38,14.1,6.34,5.03,7.69,11.76,3.07,4.25,59.21,54.59,0.54,0.38,D
2.11,1.05,0.71,1.29,0.67,0.67,1,1,1.29,0.86,1,0.67,1.67,0.67,1.71,1.14,1.33,1.33,1.67,1.67,10.83,10,3.69,2.97,13.45,13.72,4.45,4.36,46.45,40.62,0.34,0.25,D
4.63,4.57,2.12,1.62,3,1.67,1.25,1.25,1.88,1.62,2.67,1.33,0.75,1.75,0.62,1.5,0.67,1,0.75,2.75,17.38,17.38,5.76,6.34,8.28,7.69,2.93,3.07,62.28,59.21,0.54,0.54,H
2.95,5.74,1,1.62,1.33,2,1.5,0.25,0.62,1.5,1,1.67,0.75,0.25,1.62,1.25,1,0.67,1.25,1.75,9.21,16,3.11,6.29,14.93,10.69,5.14,3.76,45.14,61.9,0.38,0.25,A
2.39,1.05,1.12,1.25,0.33,0.67,1,1,0.88,0.88,1,1,1,0.75,1.12,1.12,1.67,1.67,1.4,1.5,12.34,10,3.59,2.97,13.28,13.72,4.61,4.36,53.69,40.62,0.34,0.25,H
1.47,2.11,1,0.75,1,0.67,0.75,0.5,0.62,1.25,1,1,0.75,1,1,1.62,1,1.33,1.75,1.75,8.52,10.83,2.67,3.69,14.03,13.45,4.93,4.45,45.72,46.45,0.36,0.34,A
1.52,1.22,1,0.5,1,0.33,1.75,0,1.12,0.5,1.33,0.33,1.25,0.25,2.25,1.5,4,1,1.75,1.75,10.86,11.66,3.59,4.1,14.24,14.72,5.55,4.41,42.66,47.93,0.5,0.34,A
1.4,1.72,1.38,0.38,0.67,1,1.75,0,1.12,0.25,1,0.67,1.5,0,1,2.25,1.33,3.33,1,2.75,11.9,12.76,4.1,3.76,13.76,12.07,4.45,4.86,40.34,44.38,0.37,0.25,H
6.4,0.82,2.75,1.62,3,1.67,2.5,2,3.62,1,4.33,0.67,4.5,1.5,0.5,0.75,0.67,0.33,0.75,1,17.52,10.28,7.31,3.36,6.45,15.66,2.34,4.21,71.31,43,0.54,0.37,H
0.51,5.58,1.12,2.5,0.33,2.33,1.25,2,0.62,2.62,0,1.67,0.5,1.75,1.12,0.25,2,0,1.25,0.5,9.03,14.1,3,5.03,11.48,11.76,4.59,4.25,45.34,54.59,0.45,0.38,H
5.97,1.27,1.62,1.88,1,2.33,1,2.5,1.62,1.62,1.67,2,1,2,1,1.62,1,1.33,1,0.75,15.79,11.93,6.03,3.39,10.24,11.21,3,4.34,55.52,50.59,0.38,0.38,H
2.37,0.61,1,1,1.33,1.33,2,0.25,1,0.75,1.33,0.67,1.67,0.25,1.75,1.25,1.33,1,1,1.5,9.38,10.24,3.52,3.1,14.86,14.59,4.9,4.64,44.55,44.79,0.38,0.50,A
0.82,1.4,1.44,1.56,1.33,1.67,1.25,1,0.89,1.11,0.67,1.33,0.5,0.75,1,0.89,1.33,1,0.5,1,10.28,11.9,3.36,4.1,15.66,13.76,4.21,4.45,43,40.34,0.37,0.37,H
2.11,2.95,1,0.89,1.67,0.33,1,0.5,1.33,0.78,1,1,1.5,0.5,1.56,2,0.67,2.33,1.5,2,10.83,9.21,3.69,3.11,13.45,14.93,4.45,5.14,46.45,45.14,0.34,0.38,H
0.61,2.39,1.22,1.33,1.33,1.33,1.75,1.33,1,0.89,1.33,1.33,1.25,0.67,1.11,1,1,1.33,1,0.67,10.24,12.34,3.1,3.59,14.59,13.28,4.64,4.61,44.79,53.69,0.50,0.34,D
1.22,5.97,0.78,1.78,1.33,1,1,2.25,0.67,1.89,0.67,1.67,0.75,2.25,1.44,1.11,0.67,1.67,1.25,1,11.66,15.79,4.1,6.03,14.72,10.24,4.41,3,47.93,55.52,0.34,0.38,A
1.05,6.4,1.11,2.78,0.67,3,1.5,3,0.78,3.56,1,3.67,1,2.75,1.11,0.44,1.33,0.67,0.75,0.25,10,17.52,2.97,7.31,13.72,6.45,4.36,2.34,40.62,71.31,0.25,0.54,A
1.27,1.52,1.67,0.89,1.33,1,1.25,0.25,1.67,1.11,2,1.67,1.25,1,1.89,2.22,2.33,3.33,2.5,2.75,11.93,10.86,3.39,3.59,11.21,14.24,4.34,5.55,50.59,42.66,0.38,0.5,A
4.57,0.51,1.44,1.33,0.67,1,2,1,1.56,0.78,0.67,0.67,1.5,0.75,1.78,1.11,1.67,2.33,0.25,1,17.38,9.03,6.34,3,7.69,11.48,3.07,4.59,59.21,45.34,0.54,0.45,H
1.72,2.37,0.33,0.89,1,1.33,0.75,0.4,0.22,0.89,0.67,0.67,0.5,0.6,2.11,1.89,2,1.33,1.75,2.2,12.76,9.38,3.76,3.52,12.07,14.86,4.86,4.9,44.38,44.55,0.25,0.38,D
5.74,1.47,1.78,0.89,2,1,3,1.25,1.89,0.67,2.67,1,2.75,0.5,1.33,1.11,1.33,1,0.75,0.25,16,8.52,6.29,2.67,10.69,14.03,3.76,4.93,61.9,45.72,0.25,0.36,H
5.58,4.63,2.22,2.22,1.33,3,3,3,2.44,2.11,1.67,3,3.5,3,0.44,0.67,0.67,0.33,0,0.5,14.1,17.38,5.03,5.76,11.76,8.28,4.25,2.93,54.59,62.28,0.38,0.54,H
2.95,1.27,0.8,1.5,0.33,1,1.2,2,0.7,1.5,1,1.33,1,2,2,1.8,2.67,2,2,1.4,9.21,11.93,3.11,3.39,14.93,11.21,5.14,4.34,45.14,50.59,0.38,0.38,H
5.97,5.58,1.9,2.3,2,1.33,1.4,1.6,1.8,2.3,2,0.67,1.6,1.6,1,0.4,1.33,0.67,1.2,0.8,15.79,14.1,6.03,5.03,10.24,11.76,3,4.25,55.52,54.59,0.38,0.38,H
6.4,5.74,2.8,1.9,3,2,2.6,0.8,3.5,1.9,4.33,2.67,4.2,1.2,0.6,1.3,1.33,1.67,0.6,1.8,17.52,16,7.31,6.29,6.45,10.69,2.34,3.76,71.31,61.9,0.54,0.25,H
4.63,1.72,2,0.4,2,1.33,1.6,0,1.9,0.4,1.67,1.33,1.4,0,0.7,2.1,0.67,1.33,0.8,2.4,17.38,12.76,5.76,3.76,8.28,12.07,2.93,4.86,62.28,44.38,0.54,0.25,H
2.37,4.57,0.9,1.6,0.67,1.33,1.5,1,1,1.7,1,1.33,1.25,1.6,1.9,1.6,2,1.33,1.5,3,9.38,17.38,3.52,6.34,14.86,7.69,4.9,3.07,44.55,59.21,0.38,0.54,A
1.47,0.61,0.8,1.2,1,1.67,0.6,0.8,0.7,1,1.33,1.67,0.8,0.8,1.2,1.1,1.33,0.67,1.8,1.2,8.52,10.24,2.67,3.1,14.03,14.59,4.93,4.64,45.72,44.79,0.36,0.50,A
2.39,0.82,1.3,1.6,1.67,1.33,1.33,1.6,0.9,0.9,1.33,0.67,1,1.2,1,0.9,1,1.33,1.17,1.4,12.34,10.28,3.59,3.36,13.28,15.66,4.61,4.21,53.69,43,0.34,0.37,A
1.4,1.22,1.4,0.7,1.33,1,2,0.6,1,0.6,1,0.67,1.4,0.6,0.9,1.4,1,1,0.8,1.6,11.9,11.66,4.1,4.1,13.76,14.72,4.45,4.41,40.34,47.93,0.37,0.34,A
0.51,1.05,1.2,1,1,0.33,1.6,0.8,0.7,0.9,0.67,1,0.8,0.6,1.3,1.3,2,1.67,1.2,1.4,9.03,10,3,2.97,11.48,13.72,4.59,4.36,45.34,40.62,0.45,0.25,H
1.52,2.11,1.1,1.2,1,2.33,1.4,1,1.1,1.4,1.33,1.67,1.2,1.2,2,1.4,3,0.67,1.8,1.6,10.86,10.83,3.59,3.69,14.24,13.45,5.55,4.45,42.66,46.45,0.5,0.34,D
0.61,1.52,1.36,1.09,2.33,1.33,1.6,0.8,1,1.18,1.67,1.33,1.2,1,1,2,0.33,1.33,1,2.2,10.24,10.86,3.1,3.59,14.59,14.24,4.64,5.55,44.79,42.66,0.50,0.5,D
1.27,2.37,1.36,0.82,0,0.33,1,0.5,1.55,1,1.33,1,1,0.83,1.91,2.09,2.67,3,2.2,2.17,11.93,9.38,3.39,3.52,11.21,14.86,4.34,4.9,50.59,44.55,0.38,0.38,H
5.58,1.4,2.09,1.27,1,1,3,0.8,2.09,0.91,0.67,0.33,3,0.6,0.45,0.91,1,0.67,0,1,14.1,11.9,5.03,4.1,11.76,13.76,4.25,4.45,54.59,40.34,0.38,0.37,H
1.05,5.97,0.91,2,0,3,1.2,2.4,0.82,1.73,0.67,2,1.2,2,1.27,0.91,1.67,0.67,1.2,0.8,10,15.79,2.97,6.03,13.72,10.24,4.36,3,40.62,55.52,0.25,0.38,A
4.57,2.39,1.73,1.18,2,1.33,2.2,1.25,1.91,0.82,2.67,0.67,1.8,0.75,1.55,1,1.67,0.67,0.2,0.75,17.38,12.34,6.34,3.59,7.69,13.28,3.07,4.61,59.21,53.69,0.54,0.34,H
2.11,6.4,1.18,2.82,2.33,3,1.4,3,1.45,3.45,2,3,1.6,2.8,1.45,0.64,1,1,1.2,0.6,10.83,17.52,3.69,7.31,13.45,6.45,4.45,2.34,46.45,71.31,0.34,0.54,A
1.72,2.95,0.36,1,0.33,1,0.8,0.4,0.36,0.91,0.67,1.67,0.8,0.4,2,2,1.33,3,1.8,2,12.76,9.21,3.76,3.11,12.07,14.93,4.86,5.14,44.38,45.14,0.25,0.38,D
0.82,1.47,1.73,0.73,2,0,1.6,1,0.91,0.64,0.67,0.67,0.6,0.6,0.82,1.18,1,1.67,0.4,0.6,10.28,8.52,3.36,2.67,15.66,14.03,4.21,4.93,43,45.72,0.37,0.36,H
1.22,0.51,0.91,1.36,2,2,0.8,0.8,0.64,0.73,1,1,0.6,0.6,1.27,1.18,0.67,1.33,1.2,1.4,11.66,9.03,4.1,3,14.72,11.48,4.41,4.59,47.93,45.34,0.34,0.45,H
5.74,4.63,1.73,2.09,2,2,3,2.4,1.82,1.82,2.67,1.67,2.6,2.4,1.45,0.64,2,0.67,0.8,0.6,16,17.38,6.29,5.76,10.69,8.28,3.76,2.93,61.9,62.28,0.25,0.54,H
0.51,6.4,1.25,2.83,1,3,1.83,3,0.67,3.33,0.33,2.67,0.83,2.67,1.42,0.58,2.33,1,1,0.5,9.03,17.52,3,7.31,11.48,6.45,4.59,2.34,45.34,71.31,0.45,0.54,A
0.82,5.74,1.83,1.83,3,2,1.83,0.67,1,1.83,1.33,1.67,0.83,1.17,0.75,1.33,0,1.33,0.33,2,10.28,16,3.36,6.29,15.66,10.69,4.21,3.76,43,61.9,0.37,0.25,A
2.39,2.95,1.08,1,0.33,1.33,1.14,0.5,0.75,1,0.33,1.67,0.86,0.67,1.17,2,1.67,2,1.14,2,12.34,9.21,3.59,3.11,13.28,14.93,4.61,5.14,53.69,45.14,0.34,0.38,H
4.57,5.97,1.83,2.08,3,3,2.33,2.5,2,1.92,3.33,2,2,2.33,1.42,0.83,0.33,0,0.17,0.67,17.38,15.79,6.34,6.03,7.69,10.24,3.07,3,59.21,55.52,0.54,0.38,D
4.63,1.05,1.92,0.83,1,0,1.83,0.67,1.67,0.75,0.33,0.67,1.33,0.5,0.75,1.5,1,2.67,0.67,1.33,17.38,10,5.76,2.97,8.28,13.72,2.93,4.36,62.28,40.62,0.54,0.25,D
1.47,1.22,0.67,1.08,0,2,0.5,1,0.58,0.92,0.33,1.67,0.67,0.67,1.25,1.17,1.67,0.33,1.67,1.33,8.52,11.66,2.67,4.1,14.03,14.72,4.93,4.41,45.72,47.93,0.36,0.34,D
1.4,1.27,1.17,1.5,0,1,1.67,1.67,0.92,1.58,0.33,1.33,1.17,2,1.17,1.75,2,1.33,0.83,1.67,11.9,11.93,4.1,3.39,13.76,11.21,4.45,4.34,40.34,50.59,0.37,0.38,A
5.58,0.61,2.17,1.33,2,1.67,3,1.17,2.25,1.08,1.67,1.33,3.17,0.83,0.5,1.08,0.67,1,0.17,1,14.1,10.24,5.03,3.1,11.76,14.59,4.25,4.64,54.59,44.79,0.38,0.50,H
1.72,1.52,0.42,1.08,0.67,1.67,0.83,0.83,0.5,1.25,1.33,1.67,1,1.17,2,2,1.67,1.33,1.83,2.17,12.76,10.86,3.76,3.59,12.07,14.24,4.86,5.55,44.38,42.66,0.25,0.5,H
2.37,2.11,0.75,1.08,0.33,1.33,1.2,1,0.92,1.33,1,1.33,1.2,1.33,2.08,1.5,2.67,1.33,2,1.67,9.38,10.83,3.52,3.69,14.86,13.45,4.9,4.45,44.55,46.45,0.38,0.34,D
1.52,4.57,1,1.77,0.67,2.33,1.33,1.33,1.23,1.92,1.67,2.67,1.33,2,2,1.38,2,0.67,1.83,2.67,10.86,17.38,3.59,6.34,14.24,7.69,5.55,3.07,42.66,59.21,0.5,0.54,A
6.4,2.39,2.85,1.23,3,1,2.67,1,3.23,1,2.33,1.33,4,0.6,0.62,1.15,0.67,1.67,0.67,1.2,17.52,12.34,7.31,3.59,6.45,13.28,2.34,4.61,71.31,53.69,0.54,0.34,H
2.95,2.37,0.92,0.77,1.33,0.33,1.5,0.43,1,0.92,2,0.67,1.33,0.71,2.15,2,2.67,2.33,2,2.14,9.21,9.38,3.11,3.52,14.93,14.86,5.14,4.9,45.14,44.55,0.38,0.38,H
5.97,1.47,2,0.69,2.33,0.33,1.67,0.83,1.85,0.54,2,0,1.5,0.5,0.85,1.15,0.33,1,1,0.83,15.79,8.52,6.03,2.67,10.24,14.03,3,4.93,55.52,45.72,0.38,0.36,H
1.22,0.82,1.08,1.69,2.33,2,1.17,1.83,0.85,0.92,1.67,1,1.17,1.17,1.08,0.77,0,0.33,1,1.17,11.66,10.28,4.1,3.36,14.72,15.66,4.41,4.21,47.93,43,0.34,0.37,A
