HomeValue,AwayValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,Winner,Over2.5
0.0286,0.0874,0.07,0.21,0.03,0.23,0.12,0.23,0.09,0.19,0.07,0.17,0.12,0.21,0.09,0.19,0.21,0.08,0.23,0.07,0.18,0.07,0.21,0.07,0.08,0.2,0.1,0.16,0.04,0.06,0.15,0.1,0.05,0.03,0.1,0.15,0.03,0.05,0.45,0.56,0.45,0.37,-0.02,0.02,0.0089,0.077,0.046,0.035,0.028,0.028,0.04,0.031,0.07,0.124,0.15,H,FALSE
0.0286,0.0559,0.08,0.18,0.1,0.13,0.14,0.1,0.09,0.19,0.07,0.23,0.11,0.11,0.09,0.18,0.2,0.12,0.2,0.13,0.16,0.16,0.19,0.14,0.11,0.18,0.1,0.16,0.04,0.06,0.15,0.11,0.05,0.04,0.1,0.15,0.04,0.06,0.45,0.62,0.45,0.37,0.01,0,0.0247,0.0486,0.046,0.04,0.028,0.025,0.04,0.034,0.074,0.089,0.16,D,FALSE
0.0834,0.0061,0.18,0.11,0.13,0.03,0.19,0.09,0.18,0.09,0.23,0.03,0.18,0.06,0.19,0.06,0.09,0.13,0.13,0.23,0.08,0.11,0.1,0.16,0.18,0.08,0.16,0.1,0.06,0.03,0.09,0.14,0.03,0.05,0.15,0.1,0.05,0.03,0.62,0.44,0.38,0.38,0.01,-0.02,0.0477,0.0211,0.038,0.044,0.029,0.032,0.032,0.035,0.106,0.109,0.16,H,FALSE
0.0855,0.0164,0.22,0.1,0.2,0.07,0.26,0.1,0.22,0.09,0.27,0.13,0.26,0.08,0.25,0.1,0.07,0.12,0.17,0.17,0.04,0.12,0.09,0.14,0.19,0.1,0.13,0.12,0.05,0.04,0.11,0.14,0.04,0.05,0.14,0.12,0.05,0.04,0.55,0.48,0.37,0.38,-0.01,0,0.0718,0.0143,0.041,0.039,0.029,0.029,0.021,0.044,0.166,0.121,0.16,H,FALSE
0.0899,0.0105,0.19,0.08,0.23,0.07,0.2,0.06,0.21,0.08,0.3,0.07,0.18,0.05,0.23,0.06,0.12,0.14,0.07,0.1,0.04,0.12,0.08,0.12,0.18,0.07,0.17,0.1,0.06,0.03,0.07,0.14,0.03,0.04,0.15,0.09,0.05,0.03,0.61,0.4,0.36,0.44,0,-0.01,0.0522,0.0181,0.036,0.041,0.027,0.033,0.029,0.04,0.059,0.098,0.16,D,FALSE
0.0147,0.1006,0.08,0.29,0.1,0.3,0.09,0.3,0.06,0.3,0.07,0.2,0.06,0.25,0.06,0.25,0.11,0.07,0.1,0.1,0.12,0.06,0.11,0.08,0.07,0.18,0.09,0.17,0.03,0.07,0.14,0.06,0.05,0.02,0.08,0.16,0.03,0.06,0.45,0.72,0.26,0.49,0.01,0.14,0.0149,0.0977,0.051,0.042,0.031,0.025,0.051,0.023,0.127,0.089,0.16,A,TRUE
0.0266,0.0333,0.11,0.14,0.07,0.3,0.13,0.12,0.1,0.14,0.1,0.2,0.12,0.15,0.11,0.16,0.12,0.14,0.13,0.1,0.11,0.16,0.12,0.13,0.12,0.14,0.12,0.11,0.04,0.04,0.13,0.13,0.05,0.04,0.12,0.12,0.04,0.04,0.52,0.48,0.35,0.27,0,0.03,0.0268,0.0373,0.044,0.042,0.031,0.028,0.038,0.028,0.109,0.093,0.16,A,TRUE
0.0176,0.0435,0.09,0.12,0.03,0.23,0.12,0.05,0.1,0.12,0.17,0.23,0.11,0.08,0.13,0.14,0.16,0.18,0.27,0.03,0.14,0.21,0.19,0.14,0.13,0.17,0.12,0.09,0.04,0.03,0.13,0.14,0.04,0.05,0.13,0.11,0.04,0.04,0.42,0.46,0.35,0.37,-0.02,0,0.0229,0.029,0.035,0.048,0.03,0.029,0.039,0.026,0.081,0.079,0.16,A,FALSE
0.0051,0.0874,0.11,0.2,0.1,0.2,0.18,0.2,0.07,0.18,0.07,0.13,0.1,0.19,0.08,0.17,0.16,0.08,0.23,0.07,0.1,0.08,0.16,0.07,0.08,0.17,0.1,0.16,0.03,0.06,0.12,0.1,0.04,0.03,0.1,0.14,0.03,0.05,0.46,0.56,0.4,0.37,0.01,-0.01,0.0307,0.0722,0.048,0.035,0.033,0.028,0.042,0.033,0.071,0.122,0.16,A,TRUE
0.0215,0.0165,0.07,0.14,0.1,0.03,0.11,0.16,0.06,0.16,0.07,0.1,0.12,0.19,0.08,0.15,0.17,0.17,0.07,0.2,0.18,0.14,0.14,0.17,0.13,0.14,0.12,0.12,0.04,0.04,0.12,0.11,0.05,0.04,0.12,0.12,0.04,0.04,0.45,0.5,0.54,0.27,0,-0.01,0.0258,0.0418,0.036,0.043,0.032,0.032,0.062,0.023,0.074,0.064,0.16,H,TRUE
0.0082,0.0152,0.18,0.1,0.2,0.1,0.18,0.06,0.09,0.12,0.1,0.1,0.08,0.11,0.09,0.11,0.08,0.22,0.07,0.3,0.04,0.25,0.06,0.26,0.17,0.09,0.1,0.1,0.03,0.03,0.15,0.15,0.04,0.06,0.13,0.13,0.05,0.04,0.44,0.41,0.33,0.36,0.01,-0.01,0.0587,0.0298,0.044,0.041,0.029,0.029,0.037,0.029,0.2,0.07,0.16,H,FALSE
0.0435,0.0147,0.13,0.07,0.23,0.1,0.19,0.06,0.12,0.05,0.13,0.07,0.18,0.05,0.14,0.06,0.17,0.13,0.03,0.2,0.15,0.1,0.12,0.14,0.14,0.09,0.09,0.09,0.03,0.03,0.14,0.14,0.05,0.05,0.12,0.12,0.04,0.04,0.46,0.45,0.37,0.26,0.01,-0.01,0.0304,0.014,0.048,0.051,0.029,0.031,0.026,0.054,0.083,0.11,0.17,H,TRUE
0.0164,0.0899,0.09,0.18,0.07,0.17,0.1,0.18,0.09,0.2,0.1,0.2,0.11,0.25,0.1,0.22,0.12,0.12,0.13,0.07,0.11,0.21,0.12,0.13,0.12,0.17,0.12,0.17,0.04,0.06,0.14,0.07,0.05,0.03,0.1,0.16,0.04,0.05,0.48,0.61,0.38,0.36,-0.01,0,0.0134,0.0498,0.039,0.036,0.029,0.027,0.047,0.031,0.122,0.063,0.17,A,TRUE
0.0105,0.0855,0.08,0.22,0.07,0.2,0.1,0.18,0.07,0.22,0,0.17,0.1,0.19,0.06,0.19,0.13,0.06,0.03,0.1,0.15,0.1,0.1,0.09,0.07,0.15,0.1,0.13,0.03,0.05,0.14,0.11,0.04,0.04,0.11,0.14,0.03,0.04,0.4,0.55,0.44,0.37,0,0.01,0.0223,0.0704,0.041,0.041,0.033,0.029,0.042,0.021,0.105,0.176,0.17,A,TRUE
0.1006,0.0834,0.29,0.18,0.3,0.23,0.28,0.16,0.31,0.18,0.27,0.27,0.35,0.18,0.31,0.21,0.06,0.08,0.07,0.07,0.08,0.1,0.07,0.08,0.2,0.14,0.17,0.16,0.07,0.06,0.06,0.09,0.02,0.03,0.13,0.11,0.05,0.04,0.72,0.62,0.49,0.38,0.15,0.02,0.0946,0.046,0.042,0.038,0.025,0.029,0.022,0.032,0.094,0.114,0.17,H,TRUE
0.0152,0.0286,0.09,0.08,0.1,0.13,0.14,0.03,0.11,0.08,0.1,0.07,0.12,0.07,0.11,0.07,0.21,0.19,0.23,0.07,0.19,0.23,0.21,0.16,0.14,0.14,0.1,0.1,0.03,0.04,0.15,0.15,0.06,0.05,0.12,0.13,0.04,0.05,0.41,0.45,0.36,0.45,-0.02,0,0.028,0.0265,0.041,0.046,0.029,0.028,0.031,0.043,0.072,0.079,0.17,A,TRUE
0.0165,0.0051,0.13,0.11,0.03,0.1,0.11,0.05,0.15,0.07,0.07,0.1,0.12,0.04,0.12,0.07,0.17,0.17,0.13,0.17,0.2,0.22,0.17,0.19,0.15,0.12,0.12,0.1,0.04,0.03,0.11,0.12,0.04,0.04,0.12,0.1,0.04,0.04,0.5,0.46,0.27,0.4,-0.02,-0.01,0.0394,0.0289,0.043,0.048,0.032,0.033,0.023,0.04,0.064,0.068,0.17,A,TRUE
0.0874,0.0266,0.21,0.11,0.2,0.07,0.2,0.09,0.18,0.1,0.2,0.1,0.16,0.07,0.18,0.09,0.08,0.14,0.1,0.2,0.09,0.13,0.09,0.15,0.17,0.09,0.16,0.12,0.06,0.04,0.1,0.13,0.03,0.05,0.14,0.11,0.05,0.04,0.56,0.52,0.37,0.35,0.01,-0.01,0.0689,0.0252,0.035,0.044,0.028,0.031,0.032,0.038,0.121,0.096,0.17,H,FALSE
0.0061,0.0082,0.1,0.18,0,0.2,0.12,0.18,0.08,0.09,0.03,0.07,0.11,0.11,0.08,0.09,0.14,0.07,0.3,0.03,0.15,0.11,0.2,0.07,0.07,0.14,0.1,0.1,0.03,0.03,0.14,0.15,0.05,0.04,0.12,0.12,0.04,0.04,0.44,0.44,0.38,0.33,-0.03,0.02,0.0199,0.058,0.044,0.044,0.032,0.029,0.038,0.037,0.105,0.211,0.17,D,FALSE
0.0559,0.0176,0.18,0.09,0.07,0,0.26,0.06,0.18,0.09,0.07,0.1,0.26,0.09,0.17,0.09,0.12,0.15,0.13,0.23,0.09,0.18,0.11,0.19,0.18,0.1,0.16,0.12,0.06,0.04,0.11,0.13,0.04,0.04,0.14,0.12,0.05,0.04,0.62,0.42,0.37,0.35,0,-0.03,0.0474,0.0216,0.04,0.035,0.025,0.03,0.036,0.042,0.094,0.082,0.17,H,FALSE
0.0333,0.0215,0.15,0.08,0.3,0.17,0.16,0.02,0.16,0.07,0.27,0.13,0.14,0,0.19,0.07,0.14,0.16,0.1,0.1,0.11,0.16,0.12,0.14,0.17,0.09,0.11,0.12,0.04,0.04,0.13,0.12,0.04,0.05,0.12,0.13,0.04,0.04,0.48,0.45,0.27,0.54,0.04,0.01,0.0398,0.0272,0.042,0.036,0.028,0.032,0.025,0.054,0.095,0.075,0.17,A,TRUE
0.0333,0.0855,0.14,0.23,0.2,0.2,0.14,0.19,0.15,0.22,0.23,0.13,0.12,0.19,0.17,0.18,0.14,0.07,0.2,0.1,0.13,0.1,0.16,0.09,0.13,0.17,0.11,0.13,0.04,0.05,0.13,0.11,0.04,0.04,0.11,0.13,0.04,0.04,0.48,0.55,0.27,0.37,-0.01,0.02,0.0376,0.0683,0.042,0.041,0.028,0.029,0.027,0.022,0.089,0.171,0.18,D,TRUE
0.0082,0.0834,0.18,0.17,0.23,0.2,0.19,0.14,0.09,0.17,0.07,0.27,0.08,0.17,0.08,0.2,0.07,0.1,0,0.17,0.03,0.13,0.03,0.13,0.11,0.12,0.1,0.16,0.03,0.06,0.15,0.09,0.04,0.03,0.1,0.16,0.03,0.05,0.44,0.62,0.33,0.38,0,-0.01,0.0551,0.0434,0.044,0.038,0.029,0.029,0.039,0.033,0.224,0.094,0.18,A,TRUE
0.0286,0.0176,0.09,0.08,0.23,0,0.14,0.06,0.09,0.09,0.13,0.07,0.1,0.08,0.11,0.08,0.18,0.15,0,0.17,0.14,0.17,0.11,0.16,0.14,0.09,0.1,0.12,0.04,0.04,0.15,0.13,0.05,0.04,0.11,0.13,0.04,0.04,0.45,0.42,0.45,0.35,0.01,-0.04,0.0276,0.0204,0.046,0.035,0.028,0.03,0.037,0.044,0.083,0.084,0.18,A,TRUE
0.0147,0.0215,0.07,0.09,0.1,0.23,0.08,0.06,0.06,0.08,0.07,0.23,0.06,0.03,0.06,0.12,0.14,0.16,0.23,0.1,0.16,0.14,0.18,0.13,0.1,0.15,0.09,0.12,0.03,0.04,0.14,0.12,0.05,0.05,0.11,0.13,0.04,0.04,0.45,0.45,0.26,0.54,-0.02,0.02,0.0132,0.0312,0.051,0.036,0.031,0.032,0.051,0.046,0.102,0.08,0.18,D,FALSE
0.0152,0.0105,0.09,0.08,0,0.03,0.12,0.07,0.11,0.07,0.03,0.03,0.11,0.04,0.08,0.05,0.22,0.13,0.3,0.1,0.2,0.11,0.24,0.11,0.1,0.14,0.1,0.1,0.03,0.03,0.15,0.14,0.06,0.04,0.12,0.13,0.04,0.04,0.41,0.4,0.36,0.44,-0.03,-0.01,0.0265,0.0211,0.041,0.041,0.029,0.033,0.033,0.042,0.07,0.102,0.18,H,TRUE
0.0266,0.0051,0.1,0.12,0.03,0.2,0.12,0.08,0.09,0.09,0.07,0.23,0.12,0.08,0.09,0.13,0.13,0.17,0.2,0.13,0.14,0.21,0.16,0.17,0.13,0.15,0.12,0.1,0.04,0.03,0.13,0.12,0.05,0.04,0.12,0.11,0.04,0.04,0.52,0.46,0.35,0.4,-0.02,0.01,0.0238,0.0301,0.044,0.048,0.031,0.033,0.041,0.032,0.097,0.069,0.18,D,FALSE
0.1006,0.0164,0.29,0.09,0.3,0.03,0.28,0.09,0.31,0.08,0.33,0.07,0.36,0.07,0.33,0.07,0.07,0.13,0.07,0.23,0.08,0.12,0.07,0.16,0.25,0.07,0.17,0.12,0.07,0.04,0.06,0.14,0.02,0.05,0.16,0.09,0.06,0.03,0.72,0.48,0.49,0.38,0.16,-0.02,0.1032,0.0127,0.042,0.039,0.025,0.029,0.022,0.05,0.091,0.108,0.18,H,TRUE
0.0061,0.0165,0.1,0.12,0.03,0,0.12,0.14,0.08,0.15,0,0.07,0.1,0.18,0.06,0.13,0.13,0.18,0.13,0.23,0.13,0.14,0.13,0.19,0.12,0.13,0.1,0.12,0.03,0.04,0.14,0.11,0.05,0.04,0.1,0.13,0.04,0.04,0.44,0.5,0.38,0.27,0,-0.03,0.0192,0.0372,0.044,0.043,0.032,0.032,0.039,0.024,0.111,0.059,0.18,H,FALSE
0.0435,0.0874,0.14,0.21,0.23,0.2,0.2,0.21,0.13,0.18,0.17,0.13,0.19,0.2,0.16,0.17,0.17,0.08,0.07,0.07,0.14,0.08,0.13,0.07,0.12,0.15,0.09,0.16,0.03,0.06,0.14,0.1,0.05,0.03,0.1,0.15,0.03,0.05,0.46,0.56,0.37,0.37,0.02,0.02,0.0311,0.0695,0.048,0.035,0.029,0.028,0.025,0.033,0.085,0.127,0.18,D,FALSE
0.0559,0.0899,0.18,0.19,0.17,0.17,0.27,0.19,0.17,0.21,0.07,0.17,0.24,0.27,0.16,0.22,0.11,0.11,0.03,0.03,0.08,0.19,0.07,0.11,0.14,0.14,0.16,0.17,0.06,0.06,0.11,0.07,0.04,0.03,0.12,0.14,0.05,0.05,0.62,0.61,0.37,0.36,0.01,0.01,0.0477,0.0497,0.04,0.036,0.025,0.027,0.037,0.029,0.1,0.067,0.18,D,TRUE
0.0215,0.0559,0.1,0.18,0.23,0.17,0.13,0.1,0.08,0.18,0.2,0.13,0.13,0.1,0.14,0.14,0.15,0.12,0.07,0.1,0.17,0.14,0.13,0.12,0.13,0.13,0.12,0.16,0.04,0.06,0.12,0.11,0.05,0.04,0.12,0.14,0.04,0.06,0.45,0.62,0.54,0.37,0,0,0.0304,0.0499,0.036,0.04,0.032,0.025,0.046,0.035,0.081,0.092,0.19,A,TRUE
0.0176,0.1006,0.1,0.29,0.1,0.3,0.11,0.3,0.1,0.32,0.1,0.4,0.1,0.27,0.1,0.33,0.15,0.06,0.13,0.03,0.13,0.06,0.14,0.05,0.08,0.23,0.12,0.17,0.04,0.07,0.13,0.06,0.04,0.02,0.09,0.15,0.03,0.05,0.42,0.72,0.35,0.49,0.01,0.17,0.0238,0.1004,0.035,0.042,0.03,0.025,0.039,0.022,0.082,0.097,0.19,A,FALSE
0.0899,0.0147,0.18,0.07,0.17,0.03,0.19,0.06,0.22,0.06,0.23,0.07,0.16,0.06,0.2,0.06,0.12,0.14,0.1,0.27,0.03,0.12,0.08,0.18,0.19,0.07,0.17,0.09,0.06,0.03,0.07,0.14,0.03,0.05,0.15,0.08,0.06,0.03,0.61,0.45,0.36,0.26,0,0,0.0501,0.0136,0.036,0.051,0.027,0.031,0.028,0.049,0.061,0.104,0.19,H,TRUE
0.0105,0.0435,0.07,0.14,0.03,0.23,0.09,0.08,0.07,0.13,0.07,0.13,0.1,0.08,0.08,0.11,0.14,0.16,0.17,0.03,0.16,0.19,0.16,0.13,0.1,0.13,0.1,0.09,0.03,0.03,0.14,0.14,0.04,0.05,0.12,0.12,0.04,0.04,0.4,0.46,0.44,0.37,-0.02,0,0.02,0.0341,0.041,0.048,0.033,0.029,0.041,0.026,0.096,0.09,0.19,D,FALSE
0.0165,0.0333,0.12,0.14,0,0.13,0.1,0.14,0.14,0.15,0.07,0.2,0.12,0.18,0.11,0.18,0.18,0.15,0.23,0.2,0.22,0.16,0.21,0.17,0.14,0.19,0.12,0.11,0.04,0.04,0.11,0.13,0.04,0.04,0.12,0.11,0.04,0.04,0.5,0.48,0.27,0.27,-0.04,0,0.0352,0.0401,0.043,0.042,0.032,0.028,0.025,0.026,0.061,0.087,0.19,H,TRUE
0.0855,0.0082,0.22,0.17,0.23,0.13,0.27,0.17,0.22,0.08,0.17,0.03,0.24,0.1,0.21,0.07,0.07,0.08,0.1,0.1,0.03,0.1,0.07,0.09,0.15,0.07,0.13,0.1,0.05,0.03,0.11,0.15,0.04,0.04,0.14,0.11,0.04,0.04,0.55,0.44,0.37,0.33,0,-0.01,0.0664,0.0522,0.041,0.044,0.029,0.029,0.022,0.041,0.155,0.19,0.19,D,TRUE
0.0051,0.0152,0.12,0.1,0.13,0.1,0.16,0.06,0.09,0.12,0.2,0.1,0.1,0.1,0.13,0.11,0.16,0.21,0.17,0.17,0.12,0.23,0.15,0.2,0.17,0.13,0.1,0.1,0.03,0.03,0.12,0.15,0.04,0.06,0.12,0.11,0.04,0.04,0.46,0.41,0.4,0.36,0,0.01,0.0299,0.0267,0.048,0.041,0.033,0.029,0.032,0.03,0.071,0.072,0.19,D,FALSE
0.0874,0.0061,0.2,0.11,0.23,0.13,0.21,0.08,0.17,0.08,0.13,0.03,0.16,0.06,0.15,0.06,0.07,0.12,0.03,0.07,0.08,0.12,0.06,0.1,0.13,0.06,0.16,0.1,0.06,0.03,0.1,0.14,0.03,0.05,0.15,0.1,0.05,0.03,0.56,0.44,0.37,0.38,0,0.01,0.0681,0.0208,0.035,0.044,0.028,0.032,0.034,0.039,0.134,0.118,0.19,H,FALSE
0.0164,0.0286,0.08,0.09,0,0.13,0.09,0.06,0.08,0.1,0,0.17,0.1,0.09,0.06,0.12,0.15,0.18,0.3,0.1,0.14,0.21,0.2,0.16,0.11,0.16,0.12,0.1,0.04,0.04,0.14,0.15,0.05,0.05,0.14,0.12,0.05,0.04,0.48,0.45,0.38,0.45,-0.03,-0.01,0.012,0.0261,0.039,0.046,0.029,0.028,0.053,0.035,0.098,0.081,0.19,D,TRUE
0.0834,0.0266,0.18,0.1,0.2,0.03,0.2,0.08,0.18,0.1,0.2,0.07,0.18,0.06,0.19,0.07,0.1,0.13,0.13,0.2,0.07,0.12,0.1,0.15,0.17,0.09,0.16,0.12,0.06,0.04,0.09,0.13,0.03,0.05,0.15,0.11,0.05,0.04,0.62,0.52,0.38,0.35,0.01,0,0.0424,0.0228,0.038,0.044,0.029,0.031,0.032,0.04,0.099,0.098,0.19,H,TRUE
0.0105,0.0559,0.08,0.18,0.03,0.23,0.09,0.12,0.07,0.18,0.07,0.23,0.09,0.12,0.08,0.18,0.14,0.12,0.17,0.17,0.14,0.15,0.15,0.15,0.11,0.16,0.1,0.16,0.03,0.06,0.14,0.11,0.04,0.04,0.11,0.15,0.03,0.05,0.4,0.62,0.44,0.37,0,0.01,0.0212,0.0507,0.041,0.04,0.033,0.025,0.043,0.034,0.101,0.089,0.2,D,FALSE
0.0215,0.1006,0.09,0.29,0.13,0.3,0.12,0.3,0.09,0.3,0.2,0.3,0.14,0.25,0.14,0.29,0.16,0.06,0.13,0.03,0.18,0.05,0.16,0.05,0.1,0.22,0.12,0.17,0.04,0.07,0.12,0.06,0.05,0.02,0.09,0.15,0.03,0.06,0.45,0.72,0.54,0.49,-0.01,0.18,0.0288,0.098,0.036,0.042,0.032,0.025,0.043,0.022,0.078,0.102,0.2,D,FALSE
0.0855,0.0266,0.22,0.1,0.17,0.03,0.25,0.07,0.22,0.1,0.2,0.1,0.24,0.08,0.22,0.09,0.08,0.15,0.17,0.23,0.05,0.17,0.1,0.18,0.2,0.1,0.13,0.12,0.05,0.04,0.11,0.13,0.04,0.05,0.13,0.12,0.05,0.04,0.55,0.52,0.37,0.35,0,-0.01,0.0635,0.0217,0.041,0.044,0.029,0.031,0.022,0.038,0.143,0.086,0.2,D,FALSE
0.0165,0.0147,0.12,0.06,0.1,0.03,0.12,0.05,0.14,0.06,0.1,0.07,0.13,0.05,0.12,0.06,0.18,0.16,0.2,0.3,0.21,0.16,0.2,0.2,0.16,0.13,0.12,0.09,0.04,0.03,0.11,0.14,0.04,0.05,0.13,0.1,0.04,0.04,0.5,0.45,0.27,0.26,0.01,-0.01,0.0385,0.013,0.043,0.051,0.032,0.031,0.025,0.052,0.062,0.091,0.2,A,TRUE
0.0176,0.0061,0.09,0.1,0.1,0.13,0.1,0.07,0.1,0.08,0.1,0.03,0.09,0.05,0.1,0.05,0.15,0.12,0.13,0.07,0.13,0.13,0.14,0.11,0.1,0.1,0.12,0.1,0.04,0.03,0.13,0.14,0.04,0.05,0.13,0.11,0.04,0.04,0.42,0.44,0.35,0.38,-0.01,-0.01,0.0226,0.0198,0.035,0.044,0.03,0.032,0.041,0.041,0.084,0.114,0.2,D,FALSE
0.0899,0.0333,0.19,0.14,0.23,0.03,0.2,0.13,0.23,0.15,0.4,0.1,0.19,0.17,0.27,0.14,0.12,0.15,0.1,0.23,0.03,0.16,0.08,0.18,0.23,0.11,0.17,0.11,0.06,0.04,0.07,0.13,0.03,0.04,0.15,0.09,0.05,0.03,0.61,0.48,0.36,0.27,0.01,-0.01,0.0498,0.0381,0.036,0.042,0.027,0.028,0.027,0.027,0.065,0.085,0.2,H,TRUE
0.0051,0.0082,0.12,0.16,0.17,0.07,0.15,0.16,0.09,0.09,0.2,0.07,0.1,0.11,0.13,0.09,0.16,0.08,0.1,0.17,0.12,0.11,0.13,0.12,0.13,0.11,0.1,0.1,0.03,0.03,0.12,0.15,0.04,0.04,0.12,0.11,0.04,0.04,0.46,0.44,0.4,0.33,0,0,0.0292,0.0538,0.048,0.044,0.033,0.029,0.032,0.038,0.072,0.176,0.2,D,FALSE
0.0874,0.0152,0.21,0.1,0.23,0.13,0.22,0.06,0.17,0.12,0.1,0.13,0.16,0.1,0.14,0.12,0.07,0.2,0,0.17,0.07,0.22,0.05,0.2,0.17,0.08,0.16,0.1,0.06,0.03,0.1,0.15,0.03,0.06,0.16,0.1,0.06,0.03,0.56,0.41,0.37,0.36,0.01,0,0.0656,0.0257,0.035,0.041,0.028,0.029,0.034,0.03,0.142,0.074,0.2,H,TRUE
0.0164,0.0435,0.08,0.14,0.03,0.17,0.09,0.08,0.09,0.12,0.1,0.1,0.12,0.07,0.1,0.1,0.16,0.15,0.37,0.03,0.16,0.17,0.23,0.12,0.11,0.16,0.12,0.09,0.04,0.03,0.14,0.14,0.05,0.05,0.13,0.12,0.04,0.04,0.48,0.46,0.38,0.37,0,0,0.0128,0.0329,0.039,0.048,0.029,0.029,0.046,0.027,0.093,0.095,0.2,H,TRUE
0.0834,0.0286,0.19,0.1,0.3,0.13,0.21,0.06,0.2,0.11,0.33,0.23,0.21,0.11,0.25,0.15,0.1,0.19,0.07,0.23,0.08,0.22,0.08,0.21,0.23,0.12,0.16,0.1,0.06,0.04,0.09,0.15,0.03,0.05,0.16,0.1,0.05,0.03,0.62,0.45,0.38,0.45,0.03,0.01,0.0443,0.0259,0.038,0.046,0.029,0.028,0.029,0.031,0.099,0.08,0.21,D,FALSE
0.0559,0.0874,0.18,0.21,0.17,0.23,0.25,0.2,0.18,0.19,0.23,0.23,0.25,0.18,0.22,0.2,0.12,0.07,0.2,0,0.1,0.07,0.14,0.05,0.13,0.17,0.16,0.16,0.06,0.06,0.11,0.1,0.04,0.03,0.13,0.14,0.05,0.05,0.62,0.56,0.37,0.37,0,0.02,0.0488,0.0647,0.04,0.035,0.025,0.028,0.035,0.031,0.09,0.148,0.21,D,TRUE
0.1006,0.0165,0.28,0.12,0.23,0.1,0.28,0.13,0.29,0.14,0.17,0.1,0.36,0.16,0.27,0.13,0.06,0.18,0,0.13,0.07,0.14,0.04,0.15,0.21,0.09,0.17,0.12,0.07,0.04,0.06,0.11,0.02,0.04,0.14,0.09,0.06,0.03,0.72,0.5,0.49,0.27,0,-0.01,0.0944,0.0366,0.042,0.043,0.025,0.032,0.024,0.025,0.107,0.062,0.21,H,TRUE
0.0286,0.0105,0.09,0.08,0.13,0.07,0.12,0.06,0.11,0.07,0.27,0.07,0.11,0.05,0.16,0.06,0.19,0.13,0.2,0.13,0.16,0.13,0.18,0.13,0.15,0.12,0.1,0.1,0.04,0.03,0.15,0.14,0.05,0.04,0.12,0.12,0.04,0.04,0.45,0.4,0.45,0.44,0,0,0.0256,0.0228,0.046,0.041,0.028,0.033,0.032,0.042,0.078,0.102,0.205,H,TRUE
0.0147,0.0834,0.08,0.18,0.13,0.2,0.08,0.16,0.06,0.2,0.1,0.3,0.06,0.18,0.07,0.22,0.15,0.1,0.23,0.2,0.15,0.12,0.18,0.14,0.11,0.2,0.09,0.16,0.03,0.06,0.14,0.09,0.05,0.03,0.09,0.15,0.03,0.05,0.45,0.62,0.26,0.38,0.01,0.02,0.0147,0.0443,0.051,0.038,0.031,0.029,0.046,0.029,0.093,0.094,0.205,A,FALSE
0.0266,0.0215,0.1,0.09,0.07,0.07,0.12,0.06,0.1,0.09,0.1,0.1,0.12,0.04,0.1,0.08,0.14,0.15,0.2,0.13,0.14,0.14,0.16,0.14,0.12,0.12,0.12,0.12,0.04,0.04,0.13,0.12,0.05,0.05,0.12,0.13,0.04,0.04,0.52,0.45,0.35,0.54,0,0,0.0247,0.0323,0.044,0.036,0.031,0.032,0.04,0.045,0.091,0.082,0.21,A,TRUE
0.0435,0.0855,0.13,0.21,0.07,0.1,0.19,0.18,0.12,0.2,0.03,0.13,0.17,0.19,0.11,0.18,0.15,0.08,0.07,0.13,0.13,0.11,0.12,0.11,0.11,0.15,0.09,0.13,0.03,0.05,0.14,0.11,0.05,0.04,0.1,0.14,0.04,0.05,0.46,0.55,0.37,0.37,-0.01,0,0.0313,0.0618,0.048,0.041,0.029,0.029,0.027,0.023,0.094,0.151,0.21,A,FALSE
0.0152,0.0176,0.1,0.09,0.13,0.13,0.14,0.08,0.11,0.09,0.13,0.1,0.13,0.1,0.12,0.1,0.22,0.14,0.23,0.1,0.19,0.17,0.21,0.14,0.13,0.16,0.1,0.12,0.03,0.04,0.15,0.13,0.06,0.04,0.11,0.14,0.04,0.05,0.41,0.42,0.36,0.35,-0.01,0,0.0244,0.0219,0.041,0.035,0.029,0.03,0.032,0.044,0.07,0.088,0.21,A,FALSE
