HomeValue,HomeNormValue,AwayValue,AwayNormValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,HomeTeamOdds,DrawOdds,AwayTeamOdds,isHomeFavorite,isAwayFavorite,HomeWon,AwayWon,Favorite,Winner,FavoriteWins,Over2.5
0.0266,2.66,0.0082,0.82,0.17,0.09,0.13,0.1,0.18,0.06,0.14,0.09,0.07,0.03,0.17,0.09,0.12,0.07,0.07,0.16,0.07,0.1,0.07,0.2,0.07,0.15,0.14,0.07,0.13,0.12,0.04,0.03,0.1,0.16,0.03,0.05,0.15,0.11,0.05,0.03,0.54,0.43,0.27,0.45,0,0.01,0.0469,0.0294,0.04,0.037,0.03,0.035,0.032,0.037,0.138,0.097,0.29,1.47,4.3,7.69,1,0,1,0,H,H,1,0
0.0899,8.99,0.0164,1.64,0.2,0.11,0.23,0.23,0.24,0.07,0.21,0.14,0.2,0.17,0.26,0.11,0.22,0.14,0.12,0.18,0.1,0.07,0.09,0.21,0.11,0.15,0.19,0.12,0.17,0.12,0.06,0.04,0.08,0.15,0.03,0.05,0.16,0.1,0.06,0.04,0.62,0.51,0.49,0.43,0.01,0,0.0782,0.0359,0.037,0.044,0.027,0.028,0.029,0.03,0.066,0.081,0.3,1.43,4.76,7.72,1,0,0,0,H,D,0,1
0.0899,8.99,0.0077,0.77,0.14,0.08,0.1,0.03,0.14,0.06,0.12,0.12,0.17,0.07,0.13,0.12,0.14,0.1,0.14,0.2,0.23,0.2,0.14,0.28,0.17,0.23,0.18,0.14,0.11,0.08,0.05,0.04,0.08,0.11,0.04,0.06,0.11,0.08,0.06,0.04,0.57,0.41,0.3,0.45,-0.01,-0.01,0.0478,0.0123,0.051,0.048,0.021,0.023,0.043,0.032,0.054,0.058,0.24,1.44,4.59,7.75,1,0,0,0,H,D,0,1
0.0559,5.59,0.007,0.7,0.14,0.13,0.13,0.13,0.17,0.13,0.16,0.16,0.13,0.2,0.17,0.13,0.15,0.16,0.13,0.16,0.1,0.2,0.13,0.13,0.12,0.16,0.16,0.14,0.16,0.11,0.06,0.03,0.11,0.13,0.03,0.04,0.15,0.11,0.05,0.03,0.56,0.44,0.38,0.36,-0.01,0.01,0.0496,0.0201,0.035,0.039,0.027,0.033,0.037,0.021,0.084,0.084,0.07,1.42,4.68,7.76,1,0,0,0,H,D,0,1
0.0855,8.55,0.0147,1.47,0.16,0.1,0.03,0.17,0.18,0.07,0.12,0.08,0.03,0.03,0.11,0.08,0.09,0.06,0.08,0.13,0.13,0,0.03,0.13,0.08,0.09,0.09,0.07,0.08,0.08,0.04,0.04,0.08,0.1,0.03,0.04,0.09,0.08,0.04,0.04,0.58,0.52,0.37,0.45,0,0,0.0603,0.0343,0.075,0.063,0.02,0.023,0.033,0.044,0.098,0.08,0.19,1.5,4.1,7.76,1,0,1,0,H,H,1,1
0.0855,8.55,0.0559,5.59,0.22,0.17,0.2,0.2,0.24,0.08,0.19,0.19,0.17,0.27,0.21,0.11,0.19,0.19,0.08,0.14,0.1,0.17,0.05,0.16,0.07,0.15,0.17,0.13,0.13,0.16,0.05,0.06,0.11,0.11,0.04,0.04,0.12,0.14,0.04,0.05,0.55,0.62,0.37,0.37,0.01,0.01,0.0737,0.0461,0.041,0.04,0.029,0.025,0.025,0.033,0.151,0.082,0.34,1.38,5.24,7.84,1,0,1,0,H,H,1,1
0.0559,5.59,0.0435,4.35,0.21,0.14,0.3,0.13,0.18,0.2,0.18,0.13,0.37,0.13,0.12,0.15,0.22,0.14,0.08,0.12,0.07,0.2,0.05,0.05,0.06,0.12,0.17,0.1,0.11,0.09,0.06,0.05,0.09,0.1,0.04,0.05,0.11,0.09,0.05,0.04,0.59,0.52,0.45,0.35,0.03,-0.01,0.0732,0.0642,0.053,0.057,0.02,0.02,0.032,0.035,0.111,0.086,0.09,1.39,5.11,7.91,1,0,1,0,H,H,1,1
0.0899,8.99,0.0266,2.66,0.17,0.12,0.2,0.13,0.22,0.12,0.19,0.08,0.27,0.07,0.18,0.08,0.21,0.07,0.16,0.1,0.17,0.07,0.02,0.08,0.11,0.08,0.15,0.09,0.17,0.12,0.06,0.04,0.07,0.13,0.03,0.05,0.15,0.1,0.05,0.03,0.61,0.52,0.36,0.35,0.02,-0.01,0.051,0.0205,0.036,0.044,0.027,0.031,0.032,0.047,0.048,0.13,0.11,1.41,4.86,7.92,1,0,1,0,H,H,1,1
0.0435,4.35,0.0077,0.77,0.16,0.08,0.17,0.13,0.21,0.06,0.16,0.1,0.23,0.13,0.21,0.08,0.2,0.1,0.11,0.18,0.13,0.13,0.08,0.18,0.11,0.17,0.18,0.11,0.13,0.1,0.05,0.03,0.12,0.18,0.04,0.07,0.15,0.11,0.06,0.04,0.52,0.4,0.27,0.26,0,-0.01,0.0525,0.0198,0.04,0.039,0.026,0.032,0.031,0.033,0.108,0.097,0.25,1.41,4.87,7.99,1,0,1,0,H,H,1,0
0.0855,8.55,0.0286,2.86,0.2,0.16,0.23,0.07,0.23,0.19,0.14,0.18,0.17,0.1,0.15,0.19,0.15,0.16,0.07,0.15,0.07,0.2,0.02,0.14,0.05,0.16,0.16,0.1,0.08,0.11,0.04,0.05,0.08,0.1,0.03,0.04,0.09,0.1,0.04,0.04,0.58,0.48,0.37,0.27,0,0,0.0735,0.0848,0.075,0.044,0.02,0.022,0.027,0.028,0.116,0.065,0.14,1.44,4.47,8.02,1,0,0,0,H,D,0,0
0.0855,8.55,0.0061,0.61,0.18,0.09,0.07,0.07,0.21,0.06,0.13,0.11,0.07,0.07,0.13,0.11,0.11,0.1,0.08,0.18,0.1,0.13,0.01,0.22,0.06,0.18,0.14,0.08,0.08,0.08,0.04,0.03,0.08,0.1,0.03,0.05,0.09,0.08,0.04,0.03,0.58,0.46,0.37,0.27,-0.01,0,0.0661,0.0218,0.075,0.054,0.02,0.024,0.029,0.031,0.11,0.057,0.16,1.43,4.58,8.04,1,0,0,1,H,A,0,1
0.0874,8.74,0.0061,0.61,0.09,0.1,0,0.1,0.12,0.08,0.13,0.13,0.07,0.07,0.15,0.15,0.12,0.12,0.19,0.19,0.2,0.1,0.17,0.25,0.19,0.18,0.15,0.15,0.1,0.08,0.05,0.03,0.09,0.1,0.05,0.05,0.1,0.09,0.05,0.04,0.57,0.46,0.34,0.27,-0.03,0.01,0.0211,0.0208,0.058,0.054,0.021,0.024,0.035,0.026,0.048,0.052,0.12,1.41,4.77,8.08,1,0,1,0,H,H,1,0
0.0874,8.74,0.0266,2.66,0.21,0.11,0.2,0.07,0.2,0.09,0.18,0.1,0.2,0.1,0.16,0.07,0.18,0.09,0.08,0.14,0.1,0.2,0.09,0.13,0.09,0.15,0.17,0.09,0.16,0.12,0.06,0.04,0.1,0.13,0.03,0.05,0.14,0.11,0.05,0.04,0.56,0.52,0.37,0.35,0.01,-0.01,0.0689,0.0252,0.035,0.044,0.028,0.031,0.032,0.038,0.121,0.096,0.17,1.4,4.81,8.22,1,0,1,0,H,H,1,0
0.0855,8.55,0.0215,2.15,0.17,0.12,0.2,0.17,0.21,0.13,0.12,0.11,0.07,0.07,0.13,0.12,0.11,0.1,0.09,0.13,0.1,0.03,0.04,0.13,0.08,0.1,0.1,0.09,0.08,0.09,0.04,0.04,0.08,0.1,0.03,0.05,0.09,0.09,0.04,0.04,0.58,0.46,0.37,0.27,0.01,0,0.0691,0.0341,0.075,0.049,0.02,0.023,0.032,0.039,0.091,0.082,0.335,1.43,4.54,8.23,1,0,1,0,H,H,1,0
0.0874,8.74,0.0105,1.05,0.12,0.13,0.17,0.2,0.14,0.13,0.13,0.1,0.17,0.1,0.15,0.07,0.15,0.09,0.14,0.12,0.07,0.07,0.14,0.09,0.12,0.09,0.12,0.1,0.1,0.08,0.05,0.03,0.09,0.1,0.05,0.04,0.1,0.08,0.04,0.04,0.57,0.4,0.34,0.34,0.01,0.02,0.0272,0.031,0.058,0.053,0.021,0.026,0.035,0.029,0.064,0.078,0.2,1.45,4.32,8.23,1,0,0,0,H,D,0,1
0.1006,10.06,0.0215,2.15,0.19,0.15,0.17,0.03,0.23,0.17,0.19,0.11,0.07,0,0.26,0.11,0.17,0.07,0.1,0.1,0.03,0.13,0.11,0.08,0.08,0.1,0.14,0.08,0.12,0.09,0.06,0.04,0.07,0.1,0.03,0.05,0.11,0.08,0.05,0.04,0.57,0.46,0.34,0.27,0,-0.02,0.0488,0.0472,0.049,0.049,0.021,0.023,0.03,0.037,0.071,0.109,0.21,1.4,4.94,8.34,1,0,1,0,H,H,1,1
0.0899,8.99,0.007,0.7,0.16,0.12,0.23,0.13,0.18,0.12,0.16,0.16,0.2,0.2,0.12,0.15,0.16,0.17,0.15,0.16,0.13,0.2,0.1,0.15,0.13,0.17,0.17,0.15,0.16,0.11,0.05,0.03,0.11,0.13,0.04,0.04,0.14,0.11,0.05,0.03,0.56,0.44,0.33,0.36,0.02,0,0.0525,0.0246,0.036,0.039,0.031,0.033,0.031,0.021,0.072,0.082,0.08,1.38,4.89,8.36,1,0,0,0,H,D,0,0
0.0899,8.99,0.0105,1.05,0.15,0.13,0.2,0.17,0.16,0.16,0.12,0.09,0.17,0.13,0.11,0.06,0.13,0.09,0.11,0.13,0.1,0.1,0.13,0.07,0.11,0.1,0.12,0.1,0.11,0.08,0.05,0.03,0.08,0.1,0.04,0.04,0.1,0.08,0.05,0.03,0.57,0.4,0.3,0.34,-0.01,0,0.0627,0.0288,0.051,0.053,0.021,0.026,0.045,0.031,0.068,0.077,0.15,1.43,4.49,8.39,1,0,0,0,H,D,0,1
0.0834,8.34,0.0176,1.76,0.17,0.09,0.17,0.1,0.2,0.06,0.17,0.11,0.17,0.1,0.18,0.04,0.17,0.08,0.08,0.2,0.07,0.27,0.06,0.26,0.07,0.24,0.21,0.08,0.13,0.08,0.07,0.04,0.07,0.1,0.03,0.05,0.11,0.08,0.06,0.04,0.57,0.47,0.33,0.45,0,0.01,0.0598,0.0368,0.045,0.059,0.019,0.02,0.04,0.038,0.092,0.052,0.15,1.36,5.25,8.44,1,0,0,1,H,A,0,1
0.0899,8.99,0.0333,3.33,0.15,0.07,0.23,0.1,0.16,0.06,0.14,0.09,0.23,0.07,0.13,0.05,0.17,0.07,0.13,0.16,0.1,0.13,0.09,0.16,0.11,0.15,0.16,0.09,0.16,0.12,0.05,0.04,0.11,0.15,0.04,0.05,0.15,0.11,0.05,0.04,0.56,0.44,0.33,0.45,0.02,0.01,0.0371,0.0231,0.036,0.037,0.031,0.033,0.037,0.04,0.082,0.09,0.19,1.39,4.82,8.48,1,0,0,0,H,D,0,1
0.0834,8.34,0.0077,0.77,0.17,0.09,0.13,0.2,0.17,0.06,0.16,0.12,0.1,0.23,0.16,0.13,0.14,0.16,0.08,0.2,0.1,0.13,0.07,0.27,0.08,0.2,0.17,0.12,0.13,0.08,0.07,0.04,0.07,0.11,0.03,0.06,0.12,0.08,0.06,0.03,0.57,0.41,0.33,0.45,-0.01,0.02,0.0518,0.0133,0.045,0.048,0.019,0.023,0.041,0.03,0.091,0.058,0.21,1.36,5,8.5,1,0,1,0,H,H,1,1
0.1006,10.06,0.0147,1.47,0.19,0.16,0.13,0.23,0.2,0.1,0.2,0.14,0.13,0.13,0.18,0.1,0.17,0.12,0.11,0.1,0.13,0.03,0.08,0.14,0.11,0.09,0.13,0.12,0.18,0.12,0.06,0.04,0.1,0.14,0.03,0.05,0.16,0.11,0.05,0.04,0.6,0.5,0.54,0.38,0,0.01,0.0927,0.059,0.034,0.044,0.03,0.031,0.03,0.028,0.092,0.144,0.11,1.36,5.2,8.5,1,0,1,0,H,H,1,1
0.0855,8.55,0.0147,1.47,0.19,0.09,0.23,0.1,0.18,0.06,0.15,0.12,0.13,0.07,0.14,0.09,0.14,0.09,0.07,0.2,0,0.07,0.06,0.21,0.05,0.16,0.15,0.07,0.16,0.11,0.06,0.04,0.09,0.14,0.03,0.05,0.15,0.1,0.05,0.03,0.56,0.48,0.37,0.54,0,0.01,0.0541,0.0251,0.036,0.045,0.028,0.027,0.036,0.033,0.129,0.068,0.335,1.41,4.72,8.5,1,0,0,0,H,D,0,0
0.0834,8.34,0.0152,1.52,0.2,0.13,0.13,0.13,0.27,0.1,0.18,0.12,0.03,0.07,0.22,0.12,0.14,0.1,0.07,0.14,0.07,0.07,0.04,0.18,0.06,0.13,0.14,0.08,0.18,0.11,0.07,0.04,0.09,0.14,0.03,0.05,0.16,0.1,0.06,0.03,0.61,0.46,0.54,0.36,-0.01,0.01,0.0578,0.0249,0.034,0.041,0.026,0.031,0.037,0.03,0.128,0.098,0.25,1.38,5.07,8.52,1,0,1,0,H,H,1,1
0.0855,8.55,0.0286,2.86,0.1,0.14,0.13,0.13,0.15,0.2,0.18,0.18,0.23,0.2,0.25,0.25,0.22,0.21,0.16,0.16,0.17,0.2,0.1,0.15,0.14,0.17,0.2,0.18,0.14,0.13,0.05,0.04,0.1,0.16,0.04,0.05,0.15,0.11,0.05,0.04,0.62,0.45,0.3,0.26,-0.01,0.01,0.0062,0.0682,0.045,0.035,0.028,0.032,0.027,0.023,0.062,0.097,0.05,1.34,5.47,8.58,1,0,1,0,H,H,1,1
0.0874,8.74,0.0164,1.64,0.11,0.07,0.13,0.07,0.14,0.06,0.12,0.12,0.03,0.17,0.14,0.13,0.1,0.14,0.16,0.21,0.03,0.2,0.14,0.26,0.11,0.22,0.16,0.13,0.1,0.08,0.05,0.04,0.09,0.09,0.05,0.04,0.09,0.09,0.04,0.04,0.57,0.52,0.34,0.3,0,0,0.0253,0.0155,0.058,0.061,0.021,0.023,0.038,0.031,0.056,0.041,0.14,1.4,4.71,8.61,1,0,0,1,H,A,0,0
0.0874,8.74,0.0176,1.76,0.12,0.1,0.17,0.1,0.13,0.06,0.13,0.1,0.07,0.07,0.16,0.05,0.12,0.07,0.14,0.18,0.03,0.17,0.15,0.22,0.11,0.19,0.15,0.09,0.1,0.08,0.05,0.04,0.09,0.1,0.05,0.05,0.1,0.09,0.05,0.04,0.57,0.47,0.34,0.45,0,0.01,0.0347,0.0405,0.058,0.059,0.021,0.02,0.035,0.039,0.066,0.059,0.25,1.38,5.06,8.65,1,0,1,0,H,H,1,1
0.0834,8.34,0.0072,0.72,0.17,0.04,0.17,0,0.18,0.06,0.16,0.09,0.23,0.03,0.14,0.12,0.18,0.08,0.08,0.17,0.1,0.17,0.06,0.2,0.08,0.18,0.18,0.08,0.13,0.07,0.07,0.03,0.07,0.1,0.03,0.05,0.12,0.07,0.06,0.03,0.57,0.47,0.33,0.3,0.01,-0.06,0.0635,0.0057,0.045,0.063,0.019,0.025,0.042,0.033,0.092,0.061,0.1,1.39,4.78,8.71,1,0,1,0,H,H,1,1
0.0855,8.55,0.007,0.7,0.16,0.09,0.2,0,0.22,0.1,0.16,0.12,0.1,0.03,0.18,0.1,0.15,0.08,0.12,0.14,0.07,0.13,0.08,0.12,0.09,0.13,0.14,0.09,0.14,0.11,0.05,0.03,0.1,0.13,0.04,0.04,0.14,0.11,0.05,0.03,0.62,0.44,0.3,0.36,0.02,-0.03,0.0481,0.0239,0.045,0.039,0.028,0.033,0.031,0.029,0.08,0.093,0.12,1.35,5.1,8.8,1,0,1,0,H,H,1,1
0.0899,8.99,0.005,0.5,0.17,0.08,0.13,0.07,0.19,0.04,0.14,0.11,0.07,0.1,0.16,0.11,0.12,0.11,0.11,0.17,0.03,0.13,0.09,0.22,0.08,0.18,0.15,0.09,0.16,0.14,0.05,0.04,0.11,0.16,0.04,0.06,0.16,0.12,0.05,0.04,0.56,0.45,0.33,0.27,-0.01,0,0.0493,0.013,0.036,0.032,0.031,0.035,0.037,0.035,0.099,0.094,0.34,1.35,5.2,8.81,1,0,1,0,H,H,1,1
0.0855,8.55,0.0333,3.33,0.18,0.08,0.13,0.13,0.23,0.06,0.16,0.09,0.1,0.1,0.2,0.06,0.15,0.08,0.1,0.16,0.07,0.1,0.07,0.16,0.08,0.14,0.15,0.08,0.14,0.12,0.05,0.04,0.1,0.15,0.04,0.05,0.14,0.11,0.05,0.04,0.62,0.44,0.3,0.45,0.01,-0.01,0.053,0.025,0.045,0.037,0.028,0.033,0.03,0.039,0.105,0.094,0.22,1.36,5.03,8.84,1,0,1,0,H,H,1,1
0.0874,8.74,0.0165,1.65,0.16,0.19,0.1,0.23,0.1,0.25,0.16,0.16,0.17,0.2,0.1,0.2,0.14,0.19,0.1,0.16,0.1,0.13,0.1,0.08,0.1,0.12,0.13,0.14,0.16,0.12,0.06,0.04,0.1,0.11,0.03,0.04,0.13,0.11,0.05,0.03,0.56,0.5,0.37,0.27,-0.02,0.01,0.0728,0.0559,0.035,0.043,0.028,0.032,0.036,0.022,0.099,0.067,0.08,1.36,5.18,8.84,1,0,1,0,H,H,1,1
0.0559,5.59,0.0215,2.15,0.21,0.09,0.1,0.03,0.22,0.1,0.22,0.16,0.1,0.07,0.21,0.19,0.18,0.14,0.11,0.18,0.13,0.13,0.11,0.22,0.12,0.18,0.18,0.13,0.15,0.12,0.05,0.04,0.11,0.14,0.04,0.05,0.14,0.11,0.05,0.04,0.59,0.45,0.54,0.27,0.01,0,0.0515,0.0144,0.04,0.039,0.028,0.032,0.024,0.023,0.107,0.074,0.18,1.35,5.4,8.89,1,0,1,0,H,H,1,0
0.0855,8.55,0.0286,2.86,0.16,0.09,0.17,0.03,0.15,0.05,0.14,0.11,0.13,0.1,0.15,0.12,0.14,0.11,0.12,0.19,0.07,0.2,0.08,0.23,0.09,0.21,0.18,0.1,0.16,0.13,0.06,0.04,0.09,0.13,0.03,0.05,0.14,0.11,0.05,0.03,0.56,0.47,0.37,0.37,0,-0.01,0.0386,0.0134,0.036,0.036,0.028,0.036,0.039,0.034,0.081,0.069,0.12,1.35,5.35,8.93,1,0,0,0,H,D,0,0
0.0874,8.74,0.0435,4.35,0.23,0.11,0.23,0.17,0.28,0.1,0.22,0.13,0.27,0.03,0.23,0.12,0.24,0.09,0.09,0.14,0.07,0,0.04,0.15,0.06,0.1,0.17,0.08,0.15,0.13,0.06,0.04,0.11,0.13,0.03,0.03,0.14,0.12,0.05,0.04,0.55,0.55,0.36,0.27,0.01,0,0.0713,0.0272,0.037,0.043,0.026,0.028,0.025,0.035,0.123,0.093,0.24,1.37,4.93,8.98,1,0,1,0,H,H,1,0
0.0559,5.59,0.0164,1.64,0.21,0.12,0.17,0.1,0.18,0.08,0.21,0.12,0.2,0.07,0.2,0.07,0.2,0.08,0.1,0.13,0.1,0.13,0.13,0.17,0.11,0.14,0.17,0.1,0.15,0.12,0.05,0.04,0.11,0.15,0.04,0.05,0.15,0.12,0.05,0.04,0.59,0.51,0.54,0.43,0,0.01,0.0596,0.0292,0.04,0.044,0.028,0.028,0.025,0.036,0.114,0.109,0.12,1.35,5.37,9.05,1,0,1,0,H,H,1,1
0.0855,8.55,0.0176,1.76,0.19,0.14,0.23,0.1,0.24,0.1,0.18,0.11,0.2,0.1,0.21,0.09,0.2,0.1,0.11,0.14,0.07,0.2,0.07,0.16,0.08,0.16,0.18,0.09,0.14,0.12,0.05,0.04,0.1,0.12,0.04,0.04,0.13,0.11,0.05,0.04,0.62,0.48,0.3,0.36,0,-0.02,0.0589,0.0581,0.045,0.039,0.028,0.032,0.028,0.036,0.094,0.088,0.17,1.35,5.06,9.07,1,0,1,0,H,H,1,1
0.1006,10.06,0.0147,1.47,0.19,0.09,0.1,0.03,0.22,0.07,0.2,0.09,0.13,0.07,0.29,0.09,0.21,0.08,0.11,0.15,0.23,0.2,0.12,0.14,0.16,0.16,0.19,0.12,0.12,0.08,0.06,0.04,0.07,0.1,0.03,0.04,0.11,0.08,0.05,0.04,0.57,0.52,0.34,0.45,-0.01,-0.02,0.0554,0.038,0.049,0.063,0.021,0.023,0.028,0.04,0.066,0.069,0.15,1.35,5.3,9.08,1,0,1,0,H,H,1,1
0.0834,8.34,0.0147,1.47,0.18,0.07,0.13,0.13,0.23,0.07,0.15,0.12,0.17,0.23,0.15,0.1,0.15,0.15,0.08,0.2,0.17,0.27,0.07,0.17,0.1,0.21,0.18,0.13,0.18,0.11,0.07,0.04,0.09,0.14,0.03,0.05,0.16,0.1,0.06,0.03,0.61,0.48,0.54,0.54,-0.01,0.01,0.0613,0.0182,0.034,0.045,0.026,0.027,0.046,0.031,0.119,0.068,0.13,1.35,5.44,9.08,1,0,1,0,H,H,1,1
0.0899,8.99,0.0176,1.76,0.17,0.11,0.1,0,0.18,0.08,0.14,0.11,0.1,0.03,0.16,0.08,0.13,0.07,0.12,0.16,0.2,0.2,0.1,0.18,0.14,0.18,0.16,0.11,0.16,0.12,0.05,0.04,0.11,0.12,0.04,0.04,0.14,0.11,0.05,0.04,0.56,0.48,0.33,0.36,-0.02,-0.04,0.052,0.0389,0.036,0.039,0.031,0.032,0.035,0.036,0.093,0.075,0.31,1.35,5.1,9.1,1,0,1,0,H,H,1,0
0.0899,8.99,0.0082,0.82,0.18,0.08,0.3,0.03,0.19,0.06,0.15,0.09,0.23,0.07,0.16,0.09,0.18,0.08,0.11,0.17,0.1,0.17,0.1,0.2,0.1,0.18,0.18,0.09,0.16,0.12,0.05,0.03,0.11,0.16,0.04,0.05,0.16,0.11,0.05,0.03,0.56,0.43,0.33,0.45,0.03,-0.01,0.0572,0.0204,0.036,0.037,0.031,0.035,0.034,0.036,0.097,0.094,0.27,1.35,5.08,9.15,1,0,1,0,H,H,1,0
0.0899,8.99,0.0435,4.35,0.19,0.12,0.23,0.2,0.21,0.04,0.22,0.13,0.3,0.23,0.19,0.07,0.24,0.14,0.13,0.19,0.07,0.13,0.03,0.23,0.07,0.18,0.21,0.11,0.17,0.09,0.06,0.03,0.07,0.14,0.03,0.05,0.16,0.08,0.05,0.03,0.61,0.46,0.36,0.37,0.02,0.02,0.0528,0.0249,0.036,0.048,0.027,0.029,0.028,0.026,0.058,0.076,0.15,1.36,5.08,9.15,1,0,0,0,H,D,0,0
0.0874,8.74,0.0164,1.64,0.25,0.12,0.3,0.1,0.26,0.06,0.21,0.14,0.1,0.13,0.26,0.09,0.19,0.12,0.06,0.16,0,0.2,0.05,0.2,0.04,0.19,0.19,0.08,0.15,0.12,0.05,0.04,0.08,0.15,0.03,0.05,0.15,0.1,0.05,0.03,0.55,0.51,0.54,0.43,0.11,-0.01,0.0859,0.0423,0.036,0.044,0.028,0.028,0.026,0.031,0.13,0.088,0.17,1.37,4.96,9.15,1,0,1,0,H,H,1,1
0.0559,5.59,0.0165,1.65,0.18,0.12,0.13,0,0.19,0.13,0.16,0.1,0.17,0.03,0.14,0.11,0.15,0.08,0.1,0.11,0.13,0.13,0.07,0.13,0.1,0.12,0.14,0.09,0.11,0.08,0.06,0.04,0.09,0.1,0.04,0.05,0.11,0.09,0.05,0.04,0.59,0.45,0.45,0.36,0.01,-0.03,0.0622,0.0322,0.053,0.054,0.02,0.023,0.035,0.037,0.086,0.096,0.3,1.35,5.24,9.18,1,0,1,0,H,H,1,1
0.0559,5.59,0.0286,2.86,0.19,0.14,0.3,0.03,0.23,0.12,0.19,0.14,0.2,0.1,0.23,0.14,0.21,0.13,0.11,0.12,0.07,0.2,0.08,0.15,0.09,0.16,0.18,0.11,0.16,0.13,0.06,0.04,0.11,0.16,0.03,0.05,0.16,0.12,0.05,0.04,0.56,0.45,0.38,0.26,0.04,-0.02,0.0513,0.0422,0.035,0.035,0.027,0.032,0.031,0.029,0.101,0.129,0.28,1.33,5.42,9.26,1,0,1,0,H,H,1,1
0.0855,8.55,0.0105,1.05,0.19,0.11,0.1,0.13,0.25,0.09,0.17,0.09,0.13,0.13,0.24,0.07,0.18,0.1,0.1,0.14,0.2,0.1,0.08,0.12,0.13,0.12,0.15,0.11,0.14,0.11,0.05,0.03,0.1,0.14,0.04,0.05,0.14,0.1,0.05,0.03,0.62,0.44,0.3,0.35,-0.02,0,0.0659,0.0288,0.045,0.04,0.028,0.032,0.028,0.036,0.099,0.107,0.34,1.37,4.88,9.27,1,0,0,1,H,A,0,0
0.0855,8.55,0.0105,1.05,0.19,0.15,0.23,0.1,0.18,0.1,0.16,0.13,0.2,0.1,0.14,0.09,0.17,0.11,0.08,0.13,0.07,0.2,0.07,0.14,0.07,0.16,0.16,0.09,0.16,0.1,0.06,0.03,0.09,0.14,0.03,0.04,0.15,0.1,0.05,0.03,0.56,0.37,0.37,0.26,0.01,0.01,0.049,0.0315,0.036,0.035,0.028,0.032,0.035,0.024,0.111,0.104,0.28,1.38,4.88,9.27,1,0,0,0,H,D,0,0
0.0855,8.55,0.0077,0.77,0.18,0.1,0.13,0.07,0.24,0.1,0.17,0.08,0.17,0.03,0.22,0.08,0.18,0.07,0.1,0.14,0.13,0.1,0.08,0.15,0.1,0.13,0.16,0.09,0.14,0.11,0.05,0.03,0.1,0.16,0.04,0.05,0.15,0.1,0.05,0.03,0.62,0.46,0.3,0.4,-0.01,0,0.0508,0.0271,0.045,0.043,0.028,0.033,0.029,0.039,0.099,0.117,0.26,1.36,4.85,9.41,1,0,1,0,H,H,1,0
0.0559,5.59,0.0215,2.15,0.18,0.12,0.23,0.17,0.2,0.13,0.17,0.11,0.3,0.1,0.15,0.12,0.21,0.11,0.1,0.13,0.1,0.07,0.07,0.13,0.09,0.11,0.16,0.1,0.11,0.09,0.06,0.04,0.09,0.1,0.04,0.05,0.11,0.09,0.05,0.04,0.59,0.46,0.45,0.27,0,0,0.0608,0.0335,0.053,0.049,0.02,0.023,0.033,0.039,0.084,0.081,0.325,1.32,5.58,9.44,1,0,0,0,H,D,0,0
0.0559,5.59,0.0435,4.35,0.17,0.12,0.1,0.13,0.24,0.07,0.18,0.11,0.2,0.1,0.26,0.07,0.21,0.09,0.14,0.16,0.2,0.2,0.11,0.19,0.15,0.18,0.2,0.12,0.16,0.09,0.06,0.03,0.11,0.14,0.04,0.05,0.15,0.1,0.06,0.04,0.62,0.46,0.37,0.37,-0.01,0.01,0.047,0.0307,0.04,0.048,0.025,0.029,0.034,0.029,0.082,0.089,0.25,1.34,5.33,9.44,1,0,1,0,H,H,1,1
0.0834,8.34,0.0266,2.66,0.18,0.1,0.2,0.03,0.2,0.08,0.18,0.1,0.2,0.07,0.18,0.06,0.19,0.07,0.1,0.13,0.13,0.2,0.07,0.12,0.1,0.15,0.17,0.09,0.16,0.12,0.06,0.04,0.09,0.13,0.03,0.05,0.15,0.11,0.05,0.04,0.62,0.52,0.38,0.35,0.01,0,0.0424,0.0228,0.038,0.044,0.029,0.031,0.032,0.04,0.099,0.098,0.19,1.33,5.29,9.45,1,0,1,0,H,H,1,1
