HomeValue,AwayValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,Winner
1.52,3.33,1.1,1.2,1,2.33,1.4,1,1.1,1.4,1.33,1.67,1.2,1.2,2,1.4,3,0.67,1.8,1.6,10.11,11.27,3.47,4,15.24,12.81,5.76,4.3,41,47.78,0.36,0.27,D
0.61,1.52,1.36,1.09,2.33,1.33,1.6,0.8,1,1.18,1.67,1.33,1.2,1,1,2,0.33,1.33,1,2.2,10,10.11,3.08,3.47,14.24,15.24,4.73,5.76,43.53,41,0.38,0.36,D
1.65,2.86,1.36,0.82,0,0.33,1,0.5,1.55,1,1.33,1,1,0.83,1.91,2.09,2.67,3,2.2,2.17,11.58,9.79,3.57,3.5,10.87,14.82,4.21,5,49.74,44.68,0.27,0.45,H
8.55,1.76,2.09,1.27,1,1,3,0.8,2.09,0.91,0.67,0.33,3,0.6,0.45,0.91,1,0.67,0,1,13.47,11.87,4.68,3.92,11.47,12.58,3.97,4.08,54.63,41.55,0.37,0.35,H
1.05,8.74,0.91,2,0,3,1.2,2.4,0.82,1.73,0.67,2,1.2,2,1.27,0.91,1.67,0.67,1.2,0.8,9.95,15.95,3,5.79,13.58,9.92,4.24,3.22,40.32,55.71,0.44,0.37,A
8.99,2.66,1.73,1.18,2,1.33,2.2,1.25,1.91,0.82,2.67,0.67,1.8,0.75,1.55,1,1.67,0.67,0.2,0.75,16.79,11.84,6.13,3.82,7.42,12.95,2.86,4.57,60.76,51.53,0.36,0.35,H
3.33,10.06,1.18,2.82,2.33,3,1.4,3,1.45,3.45,2,3,1.6,2.8,1.45,0.64,1,1,1.2,0.6,11.27,17.13,4,6.82,12.81,6.11,4.3,2.26,47.78,71.74,0.27,0.49,A
2.15,4.35,0.36,1,0.33,1,0.8,0.4,0.36,0.91,0.67,1.67,0.8,0.4,2,2,1.33,3,1.8,2,12.46,9.45,3.84,3.27,12.43,14.24,4.73,4.84,45,45.5,0.54,0.37,D
0.82,1.47,1.73,0.73,2,0,1.6,1,0.91,0.64,0.67,0.67,0.6,0.6,0.82,1.18,1,1.67,0.4,0.6,9.95,8.89,3.46,2.86,15,14.18,4.29,5.03,43.5,45.05,0.33,0.26,H
1.64,0.51,0.91,1.36,2,2,0.8,0.8,0.64,0.73,1,1,0.6,0.6,1.27,1.18,0.67,1.33,1.2,1.4,12.24,9.53,4.16,2.87,14.42,11.55,4.66,4.32,48.08,45.74,0.38,0.4,H
5.59,8.34,1.73,2.09,2,2,3,2.4,1.82,1.82,2.67,1.67,2.6,2.4,1.45,0.64,2,0.67,0.8,0.6,15.63,16.39,6.32,5.66,11.13,9.37,3.92,3.29,61.84,62.13,0.37,0.38,H
0.51,10.06,1.25,2.83,1,3,1.83,3,0.67,3.33,0.33,2.67,0.83,2.67,1.42,0.58,2.33,1,1,0.5,9.53,17.13,2.87,6.82,11.55,6.11,4.32,2.26,45.74,71.74,0.4,0.49,A
0.82,5.59,1.83,1.83,3,2,1.83,0.67,1,1.83,1.33,1.67,0.83,1.17,0.75,1.33,0,1.33,0.33,2,9.95,15.63,3.46,6.32,15,11.13,4.29,3.92,43.5,61.84,0.33,0.37,A
2.66,4.35,1.08,1,0.33,1.33,1.14,0.5,0.75,1,0.33,1.67,0.86,0.67,1.17,2,1.67,2,1.14,2,11.84,9.45,3.82,3.27,12.95,14.24,4.57,4.84,51.53,45.5,0.35,0.37,H
8.99,8.74,1.83,2.08,3,3,2.33,2.5,2,1.92,3.33,2,2,2.33,1.42,0.83,0.33,0,0.17,0.67,16.79,15.95,6.13,5.79,7.42,9.92,2.86,3.22,60.76,55.71,0.36,0.37,D
8.34,1.05,1.92,0.83,1,0,1.83,0.67,1.67,0.75,0.33,0.67,1.33,0.5,0.75,1.5,1,2.67,0.67,1.33,16.39,9.95,5.66,3,9.37,13.58,3.29,4.24,62.13,40.32,0.38,0.44,D
1.47,1.64,0.67,1.08,0,2,0.5,1,0.58,0.92,0.33,1.67,0.67,0.67,1.25,1.17,1.67,0.33,1.67,1.33,8.89,12.24,2.86,4.16,14.18,14.42,5.03,4.66,45.05,48.08,0.26,0.38,D
1.76,1.65,1.17,1.5,0,1,1.67,1.67,0.92,1.58,0.33,1.33,1.17,2,1.17,1.75,2,1.33,0.83,1.67,11.87,11.58,3.92,3.57,12.58,10.87,4.08,4.21,41.55,49.74,0.35,0.27,A
8.55,0.61,2.17,1.33,2,1.67,3,1.17,2.25,1.08,1.67,1.33,3.17,0.83,0.5,1.08,0.67,1,0.17,1,13.47,10,4.68,3.08,11.47,14.24,3.97,4.73,54.63,43.53,0.37,0.38,H
2.15,1.52,0.42,1.08,0.67,1.67,0.83,0.83,0.5,1.25,1.33,1.67,1,1.17,2,2,1.67,1.33,1.83,2.17,12.46,10.11,3.84,3.47,12.43,15.24,4.73,5.76,45,41,0.54,0.36,H
2.86,3.33,0.75,1.08,0.33,1.33,1.2,1,0.92,1.33,1,1.33,1.2,1.33,2.08,1.5,2.67,1.33,2,1.67,9.79,11.27,3.5,4,14.82,12.81,5,4.3,44.68,47.78,0.45,0.27,D
1.52,8.99,1,1.77,0.67,2.33,1.33,1.33,1.23,1.92,1.67,2.67,1.33,2,2,1.38,2,0.67,1.83,2.67,10.11,16.79,3.47,6.13,15.24,7.42,5.76,2.86,41,60.76,0.36,0.36,A
10.06,2.66,2.85,1.23,3,1,2.67,1,3.23,1,2.33,1.33,4,0.6,0.62,1.15,0.67,1.67,0.67,1.2,17.13,11.84,6.82,3.82,6.11,12.95,2.26,4.57,71.74,51.53,0.49,0.35,H
4.35,2.86,0.92,0.77,1.33,0.33,1.5,0.43,1,0.92,2,0.67,1.33,0.71,2.15,2,2.67,2.33,2,2.14,9.45,9.79,3.27,3.5,14.24,14.82,4.84,5,45.5,44.68,0.37,0.45,H
8.74,1.47,2,0.69,2.33,0.33,1.67,0.83,1.85,0.54,2,0,1.5,0.5,0.85,1.15,0.33,1,1,0.83,15.95,8.89,5.79,2.86,9.92,14.18,3.22,5.03,55.71,45.05,0.37,0.26,H
1.64,0.82,1.08,1.69,2.33,2,1.17,1.83,0.85,0.92,1.67,1,1.17,1.17,1.08,0.77,0,0.33,1,1.17,12.24,9.95,4.16,3.46,14.42,15,4.66,4.29,48.08,43.5,0.38,0.33,A
5.59,0.51,1.92,1.15,2,1,3,0.67,1.77,0.69,1.33,0.67,2.5,0.5,1.23,1.46,1,2,0.67,1.83,15.63,9.53,6.32,2.87,11.13,11.55,3.92,4.32,61.84,45.74,0.37,0.4,H
1.05,1.76,0.85,1.08,0.33,0,1,0.67,0.77,0.85,0.33,0.33,1,0.67,1.46,1.31,2,2.67,1.67,1.5,9.95,11.87,3,3.92,13.58,12.58,4.24,4.08,40.32,41.55,0.44,0.35,D
1.65,8.55,1.62,2.23,2,2,1.33,1.33,1.69,2.15,2.33,1.67,1.17,1.33,1.62,0.46,1,0.67,1.83,0.83,11.58,13.47,3.57,4.68,10.87,11.47,4.21,3.97,49.74,54.63,0.27,0.37,A
3.33,8.34,1.08,1.85,0.67,1.33,1.17,2,1.31,1.62,1,0.67,1.33,2,1.46,0.77,1.67,1,1.33,0.83,11.27,16.39,4,5.66,12.81,9.37,4.3,3.29,47.78,62.13,0.27,0.38,H
0.61,2.15,1.23,0.62,1.33,1.33,1.5,0,1,0.62,1,1.33,1.33,0,1.08,1.92,1,1.33,1.17,2.17,10,12.46,3.08,3.84,14.24,12.43,4.73,4.73,43.53,45,0.38,0.54,D
10.06,2.86,2.86,0.71,3,0.33,2.71,0.38,3.14,0.86,2,0.33,3.71,0.62,0.64,2.14,0.67,2.33,0.71,2.38,17.13,9.79,6.82,3.5,6.11,14.82,2.26,5,71.74,44.68,0.49,0.45,H
1.64,2.66,1,1.14,1.33,1,1,0.83,0.86,1,1.67,1.67,1.14,0.67,1.14,1.21,0.67,2,1.14,1.33,12.24,11.84,4.16,3.82,14.42,12.95,4.66,4.57,48.08,51.53,0.38,0.35,D
5.59,8.55,2,2.29,3,3,3,1.57,2,2.29,2.67,3,2.86,1.71,1.14,0.57,0,1,0.57,1,15.63,13.47,6.32,4.68,11.13,11.47,3.92,3.97,61.84,54.63,0.37,0.37,A
1.05,2.15,0.86,0.64,0.67,1.67,1,0.14,0.86,0.57,1,1.33,1.14,0,1.5,1.79,2.33,1,1.71,1.86,9.95,12.46,3,3.84,13.58,12.43,4.24,4.73,40.32,45,0.44,0.54,D
1.65,8.34,1.5,1.71,2,0.33,1.14,1.71,1.71,1.57,2.33,0.67,1.29,1.86,1.79,0.86,1.33,1.67,2.14,1,11.58,16.39,3.57,5.66,10.87,9.37,4.21,3.29,49.74,62.13,0.27,0.38,D
1.52,1.47,0.93,0.64,0.33,0.33,1.14,0.71,1.14,0.5,1,0,1.14,0.43,2.07,1.14,2.33,1,2,0.86,10.11,8.89,3.47,2.86,15.24,14.18,5.76,5.03,41,45.05,0.36,0.26,H
3.33,0.82,1.21,1.79,1.33,2,1.43,2,1.36,1,1,1.33,1.43,1.29,1.43,0.79,1.33,0.67,1.29,1.14,11.27,9.95,4,3.46,12.81,15,4.3,4.29,47.78,43.5,0.27,0.33,H
4.35,0.51,1.07,1.07,1.33,0,1.71,0.57,1.21,0.64,2.33,0.33,1.71,0.43,2,1.71,2,3.67,1.71,2.29,9.45,9.53,3.27,2.87,14.24,11.55,4.84,4.32,45.5,45.74,0.37,0.4,H
0.61,8.99,1.21,1.86,0.67,2.33,1.43,1.57,0.93,2,0.67,2.33,1.14,2.14,1,1.29,1,0.33,1,2.29,10,16.79,3.08,6.13,14.24,7.42,4.73,2.86,43.53,60.76,0.38,0.36,A
8.74,1.76,2.07,1.07,2.33,0.33,1.86,0.71,1.79,0.93,2,1,1.43,0.86,0.79,1.36,0.33,3,0.86,1.57,15.95,11.87,5.79,3.92,9.92,12.58,3.22,4.08,55.71,41.55,0.37,0.35,H
8.55,10.06,2.33,2.87,3,3,3,3,2.33,3.07,2.67,2,2.86,2.57,0.6,0.67,1,1,0.14,0.57,13.47,17.13,4.68,6.82,11.47,6.11,3.97,2.26,54.63,71.74,0.37,0.49,A
8.99,4.35,1.93,1.2,2.33,2,2.14,0.43,2.2,1.27,3,2.33,1.86,0.71,1.27,1.87,0.67,1.33,0.29,2.29,16.79,9.45,6.13,3.27,7.42,14.24,2.86,4.84,60.76,45.5,0.36,0.37,D
2.66,5.59,1.13,1.87,1.33,2,1.38,1,1,1.93,2,2.33,1.25,1.14,1.2,1.27,1.33,1,1.12,1.71,11.84,15.63,3.82,6.32,12.95,11.13,4.57,3.92,51.53,61.84,0.35,0.37,D
1.76,3.33,1,1.33,0.33,2.33,1.43,1,0.93,1.33,1,1.33,1,1.29,1.47,1.33,2.67,0.67,1.14,1.57,11.87,11.27,3.92,4,12.58,12.81,4.08,4.3,41.55,47.78,0.35,0.27,A
8.34,1.52,1.67,1.07,0.67,1,1.71,0.71,1.53,1.2,1,1,1.29,1.14,0.87,2,1.33,2,0.71,2.14,16.39,10.11,5.66,3.47,9.37,15.24,3.29,5.76,62.13,41,0.38,0.36,H
1.47,1.05,0.6,0.87,0.33,1,0.57,0.71,0.53,0.8,0.33,1,0.57,0.57,1.2,1.4,1,1,1.43,1.29,8.89,9.95,2.86,3,14.18,13.58,5.03,4.24,45.05,40.32,0.26,0.44,H
0.51,0.61,1,1.13,0,0.33,1.57,1,0.6,0.93,0.33,0.33,0.86,0.71,1.73,1.27,3,2,1.14,1,9.53,10,2.87,3.08,11.55,14.24,4.32,4.73,45.74,43.53,0.4,0.38,H
2.15,1.64,0.67,1,1.67,0.67,1.14,1,0.53,0.87,0.67,0.67,1.14,0.57,1.67,1.13,0.33,1,1.71,1.14,12.46,12.24,3.84,4.16,12.43,14.42,4.73,4.66,45,48.08,0.54,0.38,D
0.82,1.65,1.67,1.47,1,1.33,1.57,1.86,0.93,1.67,0.67,2,0.71,2.14,0.8,1.73,1,1.67,0.43,1.43,9.95,11.58,3.46,3.57,15,10.87,4.29,4.21,43.5,49.74,0.33,0.27,H
2.86,8.74,0.67,2.13,0.33,2.33,1.17,2.29,0.87,1.87,0.67,1.67,1.17,2.14,2.13,0.8,2.33,0.67,1.83,0.71,9.79,15.95,3.5,5.79,14.82,9.92,5,3.22,44.68,55.71,0.45,0.37,H
2.86,5.59,0.81,1.81,1,1.33,1.43,1,0.88,1.88,0.67,2.33,1.14,1.12,2,1.25,2,1.33,1.57,1.62,9.79,15.63,3.5,6.32,14.82,11.13,5,3.92,44.68,61.84,0.45,0.37,D
8.34,0.61,1.75,1.06,1.33,0.33,1.88,0.88,1.75,0.88,2.33,0.33,1.75,0.62,0.88,1.31,1.33,2.33,0.75,1.12,16.39,10,5.66,3.08,9.37,14.24,3.29,4.73,62.13,43.53,0.38,0.38,H
8.55,1.64,2.19,1,2,0.67,2.62,1,2.25,0.94,2.67,1.33,2.62,0.75,0.69,1.19,1.67,1.67,0.38,1.25,13.47,12.24,4.68,4.16,11.47,14.42,3.97,4.66,54.63,48.08,0.37,0.38,H
8.99,1.05,1.88,0.81,2.33,0.67,2,0.62,2.12,0.75,3,0.67,1.75,0.5,1.25,1.38,0.67,1,0.38,1.25,16.79,9.95,6.13,3,7.42,13.58,2.86,4.24,60.76,40.32,0.36,0.44,D
1.47,10.06,0.75,2.88,1,3,0.88,3,0.56,3,0.67,2,0.62,2.5,1.12,0.69,1,1,1.25,0.62,8.89,17.13,2.86,6.82,14.18,6.11,5.03,2.26,45.05,71.74,0.26,0.49,A
2.66,3.33,1.12,1.44,0.67,3,1.33,1.25,1,1.44,1,2,1.22,1.5,1.19,1.38,1.33,1,1.11,1.62,11.84,11.27,3.82,4,12.95,12.81,4.57,4.3,51.53,47.78,0.35,0.27,A
1.76,4.35,0.94,1.19,0.33,2.33,1.25,0.5,1,1.25,1.67,2.33,1.12,0.75,1.56,1.81,2.67,0.33,1.38,2.12,11.87,9.45,3.92,3.27,12.58,14.24,4.08,4.84,41.55,45.5,0.35,0.37,A
0.51,8.74,1.12,2,1,2,1.75,2,0.69,1.75,0.67,1.33,1,1.88,1.62,0.81,2.33,0.67,1,0.75,9.53,15.95,2.87,5.79,11.55,9.92,4.32,3.22,45.74,55.71,0.4,0.37,A
2.15,1.65,0.69,1.38,1,0.33,1.12,1.62,0.62,1.56,0.67,1,1.25,1.88,1.69,1.69,0.67,2,1.75,1.38,12.46,11.58,3.84,3.57,12.43,10.87,4.73,4.21,45,49.74,0.54,0.27,H
0.82,1.52,1.75,1,2,1,1.75,0.62,0.94,1.19,1,1,0.75,1.12,0.75,2.19,0.67,3,0.38,2.5,9.95,10.11,3.46,3.47,15,15.24,4.29,5.76,43.5,41,0.33,0.36,H
4.35,1.47,1.29,0.71,2.33,1,1.88,0.62,1.24,0.53,1.33,0.67,1.75,0.5,1.71,1.29,0.33,2,1.5,1,9.45,8.89,3.27,2.86,14.24,14.18,4.84,5.03,45.5,45.05,0.37,0.26,H
1.64,8.99,0.94,1.82,0.67,1.67,1,1.75,0.88,2,1,2,1.12,2.5,1.18,1.18,1.33,0.67,1.12,2.12,12.24,16.79,4.16,6.13,14.42,7.42,4.66,2.86,48.08,60.76,0.38,0.36,A
1.05,8.55,0.82,2.24,0.67,2,1,1.75,0.71,2.18,0,1.67,1,1.88,1.29,0.65,0.33,1,1.5,1,9.95,13.47,3,4.68,13.58,11.47,4.24,3.97,40.32,54.63,0.44,0.37,A
10.06,8.34,2.88,1.82,3,2.33,2.75,1.62,3.06,1.76,2.67,2.67,3.5,1.75,0.65,0.82,0.67,0.67,0.75,1,17.13,16.39,6.82,5.66,6.11,9.37,2.26,3.29,71.74,62.13,0.49,0.38,H
1.52,2.86,0.94,0.82,1,1.33,1.38,0.33,1.12,0.82,1,0.67,1.25,0.67,2.12,1.88,2.33,0.67,1.88,2.33,10.11,9.79,3.47,3.5,15.24,14.82,5.76,5,41,44.68,0.36,0.45,A
1.65,0.51,1.29,1.06,0.33,1,1.12,0.5,1.53,0.71,0.67,1,1.25,0.38,1.71,1.71,1.33,1.67,2,2.25,11.58,9.53,3.57,2.87,10.87,11.55,4.21,4.32,49.74,45.74,0.27,0.4,A
8.74,2.66,2.06,1.06,2,0.67,2,0.86,1.82,1,2,1,1.62,0.71,0.82,1.35,1,2,0.88,1.29,15.95,11.84,5.79,3.82,9.92,12.95,3.22,4.57,55.71,51.53,0.37,0.35,H
0.61,0.82,1,1.82,0,2,1.25,1.75,0.82,0.94,0.33,0.67,1.12,1.12,1.35,0.71,3,0.33,1.5,1.12,10,9.95,3.08,3.46,14.24,15,4.73,4.29,43.53,43.5,0.38,0.33,D
5.59,1.76,1.76,0.88,0.67,0,2.62,0.62,1.76,0.94,0.67,1,2.62,0.88,1.18,1.53,1.33,2.33,0.88,1.75,15.63,11.87,6.32,3.92,11.13,12.58,3.92,4.08,61.84,41.55,0.37,0.35,H
3.33,2.15,1.53,0.82,3,1.67,1.62,0.25,1.59,0.71,2.67,1.33,1.38,0,1.35,1.65,1,1,1.12,1.62,11.27,12.46,4,3.84,12.81,12.43,4.3,4.73,47.78,45,0.27,0.54,A
3.33,8.55,1.44,2.28,2,2,1.44,1.89,1.5,2.17,2.33,1.33,1.22,1.89,1.44,0.67,2,1,1.33,1,11.27,13.47,4,4.68,12.81,11.47,4.3,3.97,47.78,54.63,0.27,0.37,D
0.82,8.34,1.78,1.72,2.33,2,1.89,1.44,0.89,1.72,0.67,2.67,0.78,1.67,0.67,1,0,1.67,0.33,1.33,9.95,16.39,3.46,5.66,15,9.37,4.29,3.29,43.5,62.13,0.33,0.38,A
2.86,1.76,0.94,0.83,2.33,0,1.38,0.56,0.94,0.89,1.33,0.67,1,0.78,1.78,1.5,0,1.67,1.38,1.67,9.79,11.87,3.5,3.92,14.82,12.58,5,4.08,44.68,41.55,0.45,0.35,A
1.47,2.15,0.67,0.94,1,2.33,0.78,0.56,0.56,0.83,0.67,2.33,0.56,0.33,1.39,1.56,2.33,1,1.56,1.44,8.89,12.46,2.86,3.84,14.18,12.43,5.03,4.73,45.05,45,0.26,0.54,D
1.52,1.05,0.89,0.78,0,0.33,1.22,0.67,1.06,0.72,0.33,0.33,1.11,0.44,2.17,1.33,3,1,2,1.11,10.11,9.95,3.47,3,15.24,13.58,5.76,4.24,41,40.32,0.36,0.44,H
2.66,0.51,1,1.17,0.33,2,1.2,0.78,0.94,0.89,0.67,2.33,1.2,0.78,1.33,1.67,2,1.33,1.4,2.11,11.84,9.53,3.82,2.87,12.95,11.55,4.57,4.32,51.53,45.74,0.35,0.4,D
10.06,1.64,2.89,0.89,3,0.33,2.78,0.89,3.11,0.83,3.33,0.67,3.56,0.67,0.67,1.33,0.67,2.33,0.78,1.22,17.13,12.24,6.82,4.16,6.11,14.42,2.26,4.66,71.74,48.08,0.49,0.38,H
0.61,1.65,1,1.22,0.33,0,1.22,1.44,0.78,1.5,0,0.67,1,1.78,1.28,1.83,1.33,2.33,1.33,1.44,10,11.58,3.08,3.57,14.24,10.87,4.73,4.21,43.53,49.74,0.38,0.27,H
4.35,8.74,1.39,2.11,2.33,2,2,2.11,1.33,1.78,1.67,1.33,1.89,2,1.67,0.78,0.67,0.67,1.44,0.78,9.45,15.95,3.27,5.79,14.24,9.92,4.84,3.22,45.5,55.71,0.37,0.37,D
5.59,8.99,1.83,1.89,1.67,1.67,2.67,1.89,1.72,2.11,0.67,1.67,2.44,2.67,1.11,1.11,0.33,0.33,0.78,1.89,15.63,16.79,6.32,6.13,11.13,7.42,3.92,2.86,61.84,60.76,0.37,0.36,D
2.15,5.59,0.95,1.79,2.33,1.67,1.33,1,0.84,1.79,2,1.33,1.33,1,1.53,1.21,0.67,1,1.67,1.44,12.46,15.63,3.84,6.32,12.43,11.13,4.73,3.92,45,61.84,0.54,0.37,A
1.76,10.06,0.95,2.89,1,3,1.11,3,1,3.16,1,4,1,2.67,1.53,0.63,1.33,0.33,1.33,0.56,11.87,17.13,3.92,6.82,12.58,6.11,4.08,2.26,41.55,71.74,0.35,0.49,A
8.99,1.47,1.84,0.68,1.67,0.33,1.89,0.56,2.16,0.58,2.33,0.67,1.56,0.56,1.21,1.37,1,2.67,0.33,1.22,16.79,8.89,6.13,2.86,7.42,14.18,2.86,5.03,60.76,45.05,0.36,0.26,H
1.05,4.35,0.74,1.37,0.33,2.33,0.89,0.78,0.74,1.26,0.67,1.33,1,0.78,1.42,1.58,1.67,0.33,1.56,1.89,9.95,9.45,3,3.27,13.58,14.24,4.24,4.84,40.32,45.5,0.44,0.37,D
1.65,3.33,1.16,1.42,0,1.33,1,1.44,1.42,1.53,0.67,2,1.22,1.78,1.79,1.47,2.33,2,2.22,1.56,11.58,11.27,3.57,4,10.87,12.81,4.21,4.3,49.74,47.78,0.27,0.27,H
8.55,0.82,2.21,1.68,2.33,1.33,2.67,1.67,2.16,0.84,1.67,0.33,2.44,1,0.74,0.79,1,1,0.33,1,13.47,9.95,4.68,3.46,11.47,15,3.97,4.29,54.63,43.5,0.37,0.33,D
0.51,1.52,1.16,1,1.33,1,1.56,0.56,0.89,1.16,2,1,1,1,1.63,2.11,1.67,1.67,1.22,2.33,9.53,10.11,2.87,3.47,11.55,15.24,4.32,5.76,45.74,41,0.4,0.36,D
8.74,0.61,2.05,1.11,2.33,1.33,2.11,0.78,1.68,0.79,1.33,0.33,1.56,0.56,0.74,1.21,0.33,0.67,0.78,1.22,15.95,10,5.79,3.08,9.92,14.24,3.22,4.73,55.71,43.53,0.37,0.38,H
1.64,2.86,0.84,0.89,0,1.33,0.89,0.6,0.79,1,0,1.67,1,0.9,1.47,1.84,3,1,1.44,2.1,12.24,9.79,4.16,3.5,14.42,14.82,4.66,5,48.08,44.68,0.38,0.45,D
8.34,2.66,1.79,1,2,0.33,2,0.75,1.79,0.95,2,0.67,1.78,0.62,0.95,1.32,1.33,2,0.67,1.25,16.39,11.84,5.66,3.82,9.37,12.95,3.29,4.57,62.13,51.53,0.38,0.35,H
1.05,5.59,0.75,1.85,0.33,2.33,0.9,1.2,0.7,1.85,0.67,2.33,0.9,1.2,1.35,1.25,1.67,1.67,1.4,1.5,9.95,15.63,3,6.32,13.58,11.13,4.24,3.92,40.32,61.84,0.44,0.37,D
2.15,10.06,0.9,2.9,1.33,3,1.2,3,0.9,3.05,2,3,1.4,2.5,1.6,0.6,1.33,0.33,1.8,0.5,12.46,17.13,3.84,6.82,12.43,6.11,4.73,2.26,45,71.74,0.54,0.49,D
8.55,2.66,2.15,0.95,1.67,0.33,2.5,0.67,2.15,1,2,1,2.4,0.78,0.8,1.5,1.67,2.33,0.5,1.67,13.47,11.84,4.68,3.82,11.47,12.95,3.97,4.57,54.63,51.53,0.37,0.35,D
1.65,1.47,1.25,0.65,1,0.33,1.2,0.5,1.45,0.55,1,0.67,1.3,0.5,1.75,1.55,2,3,2.1,1.6,11.58,8.89,3.57,2.86,10.87,14.18,4.21,5.03,49.74,45.05,0.27,0.26,A
1.76,0.61,0.9,1.05,1,1.33,1,0.7,0.95,0.75,1,0.33,0.9,0.5,1.5,1.25,1.33,0.67,1.3,1.3,11.87,10,3.92,3.08,12.58,14.24,4.08,4.73,41.55,43.53,0.35,0.38,D
8.99,3.33,1.9,1.35,2.33,0.33,2,1.3,2.3,1.5,4,1,1.9,1.7,1.15,1.5,1,2.33,0.3,1.6,16.79,11.27,6.13,4,7.42,12.81,2.86,4.3,60.76,47.78,0.36,0.27,H
0.51,0.82,1.15,1.65,1.67,0.67,1.5,1.6,0.9,0.9,2,0.67,1,1.1,1.6,0.85,1,1.67,1.2,1.1,9.53,9.95,2.87,3.46,11.55,15,4.32,4.29,45.74,43.5,0.4,0.33,D
8.74,1.52,2.1,1,2.33,1.33,2.2,0.6,1.7,1.15,1,1.33,1.6,1,0.7,2.05,0,1.67,0.7,2.2,15.95,10.11,5.79,3.47,9.92,15.24,3.22,5.76,55.71,41,0.37,0.36,H
1.64,4.35,0.85,1.35,0.33,1.67,0.9,0.8,0.9,1.2,1,1,1.2,0.7,1.55,1.5,3.67,0.33,1.6,1.7,12.24,9.45,4.16,3.27,14.42,14.24,4.66,4.84,48.08,45.5,0.38,0.37,H
8.34,2.86,1.9,1,3,1.33,2.1,0.64,1.95,1.14,3.33,2.33,2.1,1.09,0.95,1.86,0.67,2.33,0.8,2.18,16.39,9.79,5.66,3.5,9.37,14.82,3.29,5,62.13,44.68,0.38,0.45,D
5.59,8.74,1.81,2.14,1.67,2.33,2.5,2,1.81,1.86,2.33,2.33,2.5,1.8,1.24,0.67,2,0,1,0.7,15.63,15.95,6.32,5.79,11.13,9.92,3.92,3.22,61.84,55.71,0.37,0.37,D
10.06,1.65,2.81,1.19,2.33,1,2.8,1.3,2.9,1.43,1.67,1,3.6,1.6,0.57,1.76,0,1.33,0.7,1.4,17.13,11.58,6.82,3.57,6.11,10.87,2.26,4.21,71.74,49.74,0.49,0.27,H
2.86,1.05,0.9,0.76,1.33,0.67,1.22,0.6,1.1,0.71,2.67,0.67,1.11,0.5,1.9,1.33,2,1.33,1.56,1.3,9.79,9.95,3.5,3,14.82,13.58,5,4.24,44.68,40.32,0.45,0.44,H
1.47,8.34,0.76,1.85,1.33,2,0.8,1.6,0.62,1.95,1,3,0.6,1.8,1.52,1,2.33,2,1.5,1.2,8.89,16.39,2.86,5.66,14.18,9.37,5.03,3.29,45.05,62.13,0.26,0.38,A
2.66,2.15,0.95,0.9,0.67,0.67,1.18,0.6,0.95,0.86,1,1,1.18,0.4,1.43,1.52,2,1.33,1.36,1.4,11.84,12.46,3.82,3.84,12.95,12.43,4.57,4.73,51.53,45,0.35,0.54,A
4.35,8.55,1.29,2.1,0.67,1,1.9,1.8,1.19,2.05,0.33,1.33,1.7,1.9,1.52,0.76,0.67,1.33,1.3,1.1,9.45,13.47,3.27,4.68,14.24,11.47,4.84,3.97,45.5,54.63,0.37,0.37,A
1.52,1.76,0.95,0.9,1.33,1.33,1.4,0.8,1.1,0.9,1.33,1,1.3,1,2.19,1.43,2.33,1,1.9,1.7,10.11,11.87,3.47,3.92,15.24,12.58,5.76,4.08,41,41.55,0.36,0.35,A
3.33,0.51,1.29,1.14,0.33,1,1.4,0.8,1.48,0.86,1.33,0.67,1.3,0.8,1.52,1.52,2,0.67,1.4,2,11.27,9.53,4,2.87,12.81,11.55,4.3,4.32,47.78,45.74,0.27,0.4,H
0.82,8.99,1.62,1.95,0.67,2.33,1.7,1.8,0.86,2.29,0.67,3.33,0.7,2.7,0.81,1.14,1.67,1.33,0.6,2,9.95,16.79,3.46,6.13,15,7.42,4.29,2.86,43.5,60.76,0.33,0.36,A
0.61,1.64,1.05,0.95,1.33,1.33,1.4,0.8,0.71,0.95,0.33,1.67,1,0.6,1.19,1.52,0.67,2.67,1.2,1.5,10,12.24,3.08,4.16,14.24,14.42,4.73,4.66,43.53,48.08,0.38,0.38,D
8.55,1.52,2.14,0.91,1.67,0.33,2.36,0.55,2.05,1.05,1.33,0.33,2.18,0.91,0.73,2.14,0.67,2.33,0.45,2.45,13.47,10.11,4.68,3.47,11.47,15.24,3.97,5.76,54.63,41,0.37,0.36,H
