@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsExpected NUMERIC
@ATTRIBUTE AwayGoalsExpected NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeGoalsExpectedConc NUMERIC
@ATTRIBUTE AwayGoalsExpectedConc NUMERIC
@ATTRIBUTE HomeGoalsExpectedVsTeam NUMERIC
@ATTRIBUTE AwayGoalsExpectedVsTeam NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomeTotalShotsVsTeam NUMERIC
@ATTRIBUTE AwayTotalShotsVsTeam NUMERIC
@ATTRIBUTE HomeShotsTargetVsTeam NUMERIC
@ATTRIBUTE AwayShotsTargetVsTeam NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE HomeTrend NUMERIC
@ATTRIBUTE AwayTrend NUMERIC
@ATTRIBUTE HomeWeightedPoints NUMERIC
@ATTRIBUTE AwayWeightedPoints NUMERIC
@ATTRIBUTE ChanceCreationHome NUMERIC
@ATTRIBUTE ChanceCreationAway NUMERIC
@ATTRIBUTE ShotsAccuracyHome NUMERIC
@ATTRIBUTE ShotsAccuracyAway NUMERIC
@ATTRIBUTE ScoringRateHome NUMERIC
@ATTRIBUTE ScoringRateAway NUMERIC
@ATTRIBUTE KeeperStrengthHome NUMERIC
@ATTRIBUTE KeeperStrengthAway NUMERIC
@ATTRIBUTE Round NUMERIC
@ATTRIBUTE Winner {H, D, A}
@ATTRIBUTE Over2.5 {True, False}
@data
0.0435,0.0105,0.16,0.15,0.13,0.13,0.22,0.11,0.16,0.13,0.13,0.13,0.21,0.09,0.17,0.12,0.11,0.13,0.1,0.17,0.08,0.13,0.1,0.14,0.15,0.11,0.13,0.1,0.05,0.03,0.12,0.14,0.04,0.04,0.13,0.11,0.05,0.04,0.52,0.37,0.27,0.26,-0.01,-0.01,0.0495,0.0277,0.04,0.035,0.026,0.032,0.031,0.024,0.105,0.108,0.27,H,True
0.007,0.0147,0.08,0.1,0.03,0.2,0.12,0.08,0.09,0.13,0.07,0.2,0.13,0.11,0.1,0.15,0.2,0.22,0.2,0.17,0.17,0.22,0.19,0.2,0.15,0.17,0.1,0.11,0.03,0.04,0.17,0.14,0.06,0.05,0.12,0.14,0.04,0.05,0.46,0.48,0.26,0.54,-0.01,0.01,0.0267,0.0296,0.044,0.045,0.031,0.027,0.037,0.03,0.084,0.062,0.27,H,True
0.0899,0.0082,0.19,0.12,0.2,0.07,0.23,0.02,0.22,0.11,0.2,0.13,0.26,0.06,0.23,0.1,0.13,0.15,0.13,0.17,0.09,0.22,0.12,0.18,0.2,0.11,0.17,0.1,0.06,0.03,0.08,0.18,0.03,0.06,0.17,0.09,0.06,0.03,0.62,0.4,0.49,0.33,0.01,-0.01,0.0774,0.0363,0.037,0.039,0.027,0.032,0.029,0.028,0.064,0.119,0.27,H,True
0.0105,0.0559,0.14,0.19,0.1,0.1,0.19,0.16,0.13,0.21,0.07,0.13,0.17,0.22,0.12,0.19,0.13,0.12,0.2,0.2,0.12,0.14,0.15,0.15,0.14,0.17,0.1,0.15,0.03,0.05,0.14,0.11,0.04,0.04,0.11,0.14,0.04,0.05,0.37,0.59,0.26,0.54,-0.02,-0.01,0.0267,0.0422,0.035,0.04,0.032,0.028,0.025,0.025,0.103,0.096,0.27,H,True
0.0215,0.0165,0.09,0.12,0.2,0.03,0.08,0.09,0.13,0.12,0.1,0.13,0.11,0.09,0.11,0.12,0.17,0.17,0.03,0.23,0.15,0.18,0.12,0.2,0.16,0.12,0.12,0.11,0.04,0.04,0.14,0.14,0.05,0.05,0.13,0.12,0.04,0.04,0.45,0.46,0.27,0.26,0.02,-0.01,0.0136,0.035,0.039,0.041,0.032,0.029,0.028,0.031,0.08,0.081,0.27,H,False
0.0435,0.007,0.17,0.09,0.2,0.13,0.22,0.04,0.17,0.09,0.23,0.13,0.21,0.05,0.2,0.09,0.11,0.19,0.1,0.17,0.07,0.22,0.09,0.19,0.2,0.09,0.13,0.1,0.05,0.03,0.12,0.17,0.04,0.06,0.15,0.11,0.05,0.04,0.52,0.46,0.27,0.26,0.01,0.01,0.0488,0.0273,0.04,0.044,0.026,0.031,0.03,0.036,0.109,0.086,0.28,H,True
0.0152,0.0874,0.13,0.24,0.13,0.23,0.16,0.21,0.11,0.21,0.07,0.2,0.13,0.15,0.1,0.19,0.14,0.07,0.13,0.1,0.11,0.09,0.13,0.09,0.1,0.16,0.11,0.15,0.04,0.05,0.14,0.08,0.05,0.03,0.1,0.15,0.03,0.05,0.46,0.55,0.36,0.54,0,0.02,0.0268,0.0767,0.041,0.036,0.031,0.028,0.032,0.025,0.099,0.114,0.275,A,True
0.0077,0.0082,0.07,0.11,0,0.03,0.09,0.01,0.09,0.11,0,0.13,0.1,0.06,0.06,0.1,0.18,0.15,0.27,0.2,0.19,0.21,0.21,0.19,0.13,0.16,0.1,0.1,0.03,0.03,0.18,0.18,0.07,0.06,0.14,0.14,0.04,0.05,0.4,0.4,0.26,0.33,-0.03,-0.02,0.0183,0.035,0.039,0.039,0.032,0.032,0.036,0.028,0.096,0.117,0.275,D,False
0.0286,0.0333,0.12,0.1,0.03,0.2,0.13,0.02,0.14,0.11,0.13,0.2,0.11,0.06,0.13,0.12,0.18,0.17,0.2,0.13,0.17,0.21,0.18,0.17,0.15,0.15,0.13,0.11,0.04,0.04,0.13,0.15,0.05,0.05,0.14,0.12,0.04,0.04,0.47,0.42,0.37,0.36,-0.02,0.02,0.0223,0.0374,0.036,0.037,0.036,0.03,0.027,0.034,0.075,0.087,0.275,A,True
0.0164,0.0147,0.11,0.10,0.13,0.1,0.15,0.07,0.14,0.13,0.17,0.17,0.17,0.11,0.16,0.13,0.19,0.22,0.17,0.23,0.16,0.22,0.17,0.22,0.19,0.15,0.12,0.11,0.04,0.04,0.15,0.14,0.05,0.05,0.13,0.13,0.05,0.04,0.51,0.48,0.43,0.54,0.01,-0.01,0.036,0.0285,0.044,0.045,0.028,0.027,0.03,0.03,0.075,0.063,0.28,H,False
0.0089,0.0855,0.08,0.19,0.03,0.23,0.1,0.2,0.07,0.15,0,0.2,0.08,0.16,0.05,0.17,0.11,0.08,0.1,0.03,0.11,0.1,0.11,0.07,0.06,0.14,0.09,0.16,0.03,0.06,0.14,0.09,0.05,0.03,0.09,0.15,0.03,0.05,0.47,0.56,0.26,0.37,-0.02,0,0.018,0.0498,0.052,0.036,0.035,0.028,0.038,0.037,0.13,0.111,0.265,A,True
0.0834,0.0266,0.21,0.13,0.2,0.2,0.27,0.11,0.2,0.12,0.23,0.3,0.24,0.13,0.22,0.18,0.07,0.13,0.13,0.2,0.05,0.14,0.09,0.16,0.19,0.13,0.18,0.14,0.07,0.05,0.09,0.11,0.03,0.03,0.15,0.12,0.05,0.04,0.61,0.54,0.54,0.37,0.02,0.02,0.06,0.0306,0.034,0.038,0.026,0.031,0.034,0.038,0.124,0.087,0.265,H,True
0.1006,0.0899,0.21,0.20,0.23,0.2,0.2,0.16,0.2,0.21,0.13,0.2,0.18,0.17,0.17,0.2,0.11,0.12,0,0.17,0.1,0.16,0.07,0.15,0.16,0.13,0.17,0.17,0.06,0.06,0.08,0.08,0.03,0.03,0.12,0.12,0.04,0.04,0.65,0.62,0.54,0.49,0,0.02,0.0469,0.0755,0.039,0.037,0.029,0.027,0.029,0.029,0.073,0.065,0.275,D,False
0.0899,0.0435,0.19,0.17,0.23,0.2,0.24,0.11,0.21,0.18,0.2,0.3,0.26,0.12,0.22,0.2,0.12,0.1,0.1,0.1,0.09,0.14,0.11,0.12,0.17,0.15,0.17,0.13,0.06,0.05,0.08,0.12,0.03,0.04,0.14,0.11,0.05,0.04,0.62,0.52,0.49,0.27,0,0.02,0.0764,0.0479,0.037,0.04,0.027,0.026,0.03,0.029,0.065,0.113,0.29,H,True
0.0082,0.0834,0.11,0.21,0.03,0.3,0.21,0.14,0.11,0.2,0.1,0.3,0.16,0.15,0.12,0.22,0.14,0.08,0.17,0.1,0.09,0.1,0.13,0.09,0.11,0.17,0.1,0.18,0.03,0.07,0.18,0.09,0.06,0.03,0.1,0.18,0.03,0.06,0.4,0.61,0.33,0.54,0,0.03,0.0341,0.0607,0.039,0.034,0.032,0.026,0.03,0.034,0.121,0.122,0.285,A,False
0.0874,0.0215,0.25,0.1,0.3,0.3,0.28,0.11,0.21,0.13,0.23,0.13,0.28,0.15,0.24,0.14,0.08,0.16,0.1,0,0.06,0.19,0.08,0.12,0.18,0.11,0.15,0.12,0.05,0.04,0.08,0.14,0.03,0.05,0.14,0.1,0.05,0.03,0.55,0.45,0.54,0.27,0.03,0.03,0.0756,0.0148,0.036,0.039,0.028,0.032,0.025,0.028,0.113,0.083,0.28,A,True
0.007,0.0286,0.08,0.11,0.1,0,0.14,0.11,0.09,0.14,0.1,0.17,0.14,0.16,0.11,0.16,0.2,0.18,0.27,0.27,0.16,0.18,0.21,0.21,0.16,0.18,0.1,0.13,0.03,0.04,0.17,0.13,0.06,0.05,0.12,0.15,0.04,0.05,0.46,0.47,0.26,0.37,-0.01,-0.03,0.0264,0.0215,0.044,0.036,0.031,0.036,0.037,0.026,0.083,0.074,0.29,H,True
0.0333,0.0152,0.11,0.12,0.3,0.13,0.17,0.09,0.12,0.11,0.3,0.1,0.16,0.1,0.19,0.1,0.17,0.14,0.13,0.07,0.13,0.18,0.14,0.13,0.16,0.12,0.11,0.11,0.04,0.04,0.15,0.14,0.05,0.05,0.13,0.13,0.04,0.04,0.42,0.46,0.36,0.36,0.03,-0.01,0.0392,0.0258,0.037,0.041,0.03,0.031,0.032,0.032,0.087,0.097,0.285,H,False
0.0855,0.0105,0.19,0.15,0.23,0.1,0.18,0.1,0.16,0.13,0.2,0.1,0.14,0.09,0.17,0.11,0.08,0.13,0.07,0.2,0.07,0.14,0.07,0.16,0.16,0.09,0.16,0.1,0.06,0.03,0.09,0.14,0.03,0.04,0.15,0.1,0.05,0.03,0.56,0.37,0.37,0.26,0.01,0.01,0.049,0.0315,0.036,0.035,0.028,0.032,0.035,0.024,0.111,0.104,0.28,D,False
0.0165,0.0077,0.11,0.07,0.03,0.03,0.14,0.05,0.12,0.09,0.13,0,0.15,0.08,0.13,0.05,0.17,0.18,0.2,0.13,0.16,0.18,0.18,0.17,0.15,0.12,0.11,0.1,0.04,0.03,0.14,0.18,0.05,0.07,0.14,0.12,0.05,0.04,0.46,0.4,0.26,0.26,-0.02,0,0.0338,0.018,0.041,0.039,0.029,0.032,0.032,0.037,0.083,0.099,0.28,H,False
0.0266,0.0164,0.12,0.11,0.2,0.23,0.15,0.06,0.12,0.14,0.3,0.2,0.12,0.11,0.18,0.15,0.13,0.19,0.17,0.1,0.12,0.22,0.14,0.17,0.17,0.15,0.14,0.12,0.05,0.04,0.11,0.15,0.03,0.05,0.14,0.12,0.05,0.04,0.54,0.51,0.37,0.43,-0.01,0.02,0.0295,0.0363,0.038,0.044,0.031,0.028,0.039,0.029,0.086,0.078,0.28,D,False
0.0147,0.0089,0.09,0.08,0.1,0,0.12,0.06,0.12,0.07,0.13,0.03,0.15,0.06,0.14,0.05,0.22,0.12,0.2,0.2,0.21,0.11,0.21,0.14,0.14,0.13,0.11,0.09,0.04,0.03,0.14,0.14,0.05,0.05,0.12,0.11,0.04,0.04,0.48,0.47,0.54,0.26,-0.02,-0.03,0.0275,0.0173,0.045,0.052,0.027,0.035,0.031,0.037,0.063,0.122,0.285,D,False
0.0559,0.1006,0.18,0.20,0.1,0.17,0.22,0.21,0.21,0.19,0.13,0.1,0.2,0.21,0.18,0.17,0.13,0.11,0.2,0.03,0.1,0.11,0.14,0.08,0.13,0.16,0.15,0.17,0.05,0.06,0.11,0.08,0.04,0.03,0.11,0.14,0.04,0.05,0.59,0.65,0.54,0.54,-0.02,0,0.0407,0.0485,0.04,0.039,0.028,0.029,0.025,0.029,0.09,0.073,0.275,D,True
0.0082,0.0152,0.11,0.12,0.03,0.03,0.19,0.09,0.1,0.11,0.03,0.03,0.15,0.09,0.09,0.08,0.15,0.15,0.13,0.13,0.09,0.18,0.12,0.15,0.12,0.1,0.1,0.11,0.03,0.04,0.18,0.14,0.06,0.05,0.12,0.14,0.04,0.05,0.4,0.46,0.33,0.36,-0.01,-0.02,0.0329,0.025,0.039,0.041,0.032,0.031,0.031,0.033,0.119,0.096,0.3,H,False
0.0333,0.0077,0.11,0.07,0.3,0.03,0.18,0.05,0.12,0.08,0.27,0,0.16,0.07,0.18,0.05,0.16,0.18,0.1,0.1,0.12,0.18,0.13,0.15,0.17,0.09,0.11,0.1,0.04,0.03,0.15,0.18,0.05,0.07,0.15,0.12,0.05,0.04,0.42,0.4,0.36,0.26,0.04,-0.01,0.0394,0.0173,0.037,0.039,0.03,0.032,0.032,0.038,0.09,0.101,0.29,H,False
0.0165,0.0105,0.12,0.15,0.1,0.13,0.15,0.1,0.12,0.13,0.13,0.1,0.15,0.08,0.13,0.1,0.17,0.13,0.17,0.13,0.15,0.13,0.16,0.13,0.13,0.13,0.11,0.1,0.04,0.03,0.14,0.14,0.05,0.04,0.12,0.12,0.04,0.04,0.46,0.37,0.26,0.26,0.01,0,0.0334,0.0333,0.041,0.035,0.029,0.032,0.032,0.025,0.085,0.107,0.295,H,False
0.0855,0.0435,0.19,0.17,0.17,0.2,0.17,0.11,0.15,0.17,0.13,0.27,0.13,0.12,0.14,0.19,0.08,0.11,0.07,0.1,0.07,0.15,0.07,0.12,0.13,0.13,0.16,0.13,0.06,0.05,0.09,0.12,0.03,0.04,0.14,0.11,0.05,0.04,0.56,0.52,0.37,0.27,0,-0.01,0.0476,0.0463,0.036,0.04,0.028,0.026,0.037,0.029,0.115,0.106,0.29,D,False
0.0559,0.0286,0.18,0.11,0.03,0,0.21,0.1,0.21,0.14,0.13,0.17,0.2,0.16,0.18,0.15,0.13,0.18,0.27,0.27,0.11,0.18,0.17,0.21,0.19,0.16,0.15,0.13,0.05,0.04,0.11,0.13,0.04,0.05,0.14,0.12,0.05,0.04,0.59,0.47,0.54,0.37,0,-0.04,0.0428,0.0208,0.04,0.036,0.028,0.036,0.025,0.026,0.088,0.073,0.29,H,True
0.007,0.0089,0.09,0.08,0.2,0.03,0.15,0.07,0.09,0.07,0.13,0.03,0.14,0.05,0.12,0.05,0.2,0.11,0.2,0.17,0.16,0.11,0.19,0.13,0.13,0.12,0.1,0.09,0.03,0.03,0.17,0.14,0.06,0.05,0.12,0.13,0.04,0.04,0.46,0.47,0.26,0.26,0.01,0,0.0283,0.0172,0.044,0.052,0.031,0.035,0.036,0.038,0.084,0.127,0.295,H,True
0.0266,0.0215,0.12,0.11,0.13,0.3,0.15,0.12,0.12,0.13,0.17,0.17,0.11,0.15,0.13,0.15,0.13,0.16,0.17,0.03,0.11,0.18,0.13,0.12,0.13,0.14,0.14,0.12,0.05,0.04,0.11,0.14,0.03,0.05,0.14,0.11,0.05,0.04,0.54,0.45,0.37,0.27,0,0.04,0.029,0.0234,0.038,0.039,0.031,0.032,0.04,0.028,0.089,0.084,0.285,H,True
0.0147,0.0834,0.09,0.21,0.03,0.3,0.12,0.15,0.12,0.2,0.03,0.23,0.14,0.16,0.1,0.2,0.21,0.07,0.13,0.1,0.2,0.09,0.18,0.09,0.09,0.19,0.11,0.18,0.04,0.07,0.14,0.09,0.05,0.03,0.1,0.16,0.03,0.06,0.48,0.61,0.54,0.54,0,0.04,0.0269,0.0595,0.045,0.034,0.027,0.026,0.032,0.034,0.065,0.128,0.295,A,True
0.0874,0.1006,0.24,0.2,0.2,0.1,0.26,0.21,0.21,0.19,0.17,0.1,0.26,0.21,0.21,0.17,0.08,0.11,0.13,0.1,0.07,0.12,0.09,0.11,0.16,0.13,0.15,0.17,0.05,0.06,0.08,0.08,0.03,0.03,0.12,0.13,0.04,0.04,0.55,0.65,0.54,0.54,-0.01,0,0.073,0.0487,0.036,0.039,0.028,0.029,0.026,0.029,0.107,0.071,0.29,H,True
0.0899,0.0164,0.20,0.11,0.23,0.23,0.24,0.07,0.21,0.14,0.2,0.17,0.26,0.11,0.22,0.14,0.12,0.18,0.1,0.07,0.09,0.21,0.11,0.15,0.19,0.12,0.17,0.12,0.06,0.04,0.08,0.15,0.03,0.05,0.16,0.1,0.06,0.04,0.62,0.51,0.49,0.43,0.01,0,0.0782,0.0359,0.037,0.044,0.027,0.028,0.029,0.03,0.066,0.081,0.3,D,True
0.0834,0.0165,0.22,0.12,0.3,0.2,0.27,0.09,0.2,0.12,0.23,0.1,0.23,0.09,0.22,0.1,0.07,0.16,0.07,0.03,0.05,0.18,0.06,0.12,0.17,0.08,0.18,0.11,0.07,0.04,0.09,0.14,0.03,0.05,0.16,0.1,0.06,0.03,0.61,0.46,0.54,0.26,0.05,0.02,0.059,0.0333,0.034,0.041,0.026,0.029,0.034,0.032,0.126,0.088,0.3,H,True
0.1006,0.007,0.19,0.10,0.07,0.2,0.19,0.03,0.19,0.1,0.13,0.2,0.17,0.05,0.16,0.12,0.11,0.2,0.17,0.23,0.1,0.23,0.13,0.22,0.19,0.12,0.17,0.1,0.06,0.03,0.08,0.17,0.03,0.06,0.17,0.09,0.06,0.03,0.65,0.46,0.54,0.26,-0.01,0.02,0.0471,0.0283,0.039,0.044,0.029,0.031,0.03,0.032,0.069,0.084,0.305,H,True
0.0089,0.0082,0.08,0.11,0.03,0.13,0.09,0.02,0.07,0.1,0.1,0.03,0.09,0.06,0.09,0.07,0.12,0.14,0.23,0.07,0.12,0.2,0.16,0.14,0.11,0.11,0.09,0.1,0.03,0.03,0.14,0.18,0.05,0.06,0.13,0.12,0.04,0.04,0.47,0.4,0.26,0.33,-0.01,0.01,0.0167,0.0333,0.052,0.039,0.035,0.032,0.036,0.031,0.117,0.124,0.305,D,False
0.0152,0.0899,0.12,0.19,0,0.17,0.15,0.15,0.11,0.21,0.03,0.2,0.13,0.17,0.09,0.19,0.14,0.13,0.17,0.13,0.11,0.15,0.14,0.14,0.11,0.17,0.11,0.17,0.04,0.06,0.14,0.08,0.05,0.03,0.1,0.15,0.03,0.05,0.46,0.62,0.36,0.49,-0.03,0,0.0242,0.0762,0.041,0.037,0.031,0.027,0.034,0.029,0.097,0.064,0.31,A,True
0.0105,0.0266,0.14,0.13,0.13,0.13,0.19,0.1,0.13,0.12,0.1,0.13,0.18,0.13,0.14,0.13,0.13,0.13,0.1,0.1,0.12,0.15,0.12,0.12,0.13,0.12,0.1,0.14,0.03,0.05,0.14,0.11,0.04,0.03,0.11,0.14,0.03,0.04,0.37,0.54,0.26,0.37,-0.01,0.01,0.0323,0.0303,0.035,0.038,0.032,0.031,0.026,0.038,0.106,0.089,0.3,A,False
0.0286,0.0147,0.11,0.09,0,0.03,0.12,0.07,0.13,0.12,0.1,0.03,0.11,0.1,0.12,0.08,0.18,0.21,0.27,0.17,0.18,0.22,0.21,0.2,0.16,0.15,0.13,0.11,0.04,0.04,0.13,0.14,0.05,0.05,0.13,0.12,0.04,0.04,0.47,0.48,0.37,0.54,-0.05,-0.01,0.0201,0.026,0.036,0.045,0.036,0.027,0.028,0.032,0.072,0.064,0.31,H,False
0.0164,0.0874,0.11,0.24,0.17,0.2,0.16,0.22,0.14,0.21,0.13,0.17,0.17,0.15,0.15,0.18,0.18,0.08,0.07,0.13,0.15,0.09,0.13,0.1,0.12,0.15,0.12,0.15,0.04,0.05,0.15,0.08,0.05,0.03,0.1,0.15,0.03,0.05,0.51,0.55,0.43,0.54,0,0.01,0.0377,0.0806,0.044,0.036,0.028,0.028,0.03,0.026,0.08,0.106,0.305,A,True
0.0077,0.0855,0.07,0.19,0.03,0.17,0.09,0.21,0.08,0.15,0,0.13,0.09,0.17,0.06,0.15,0.18,0.08,0.1,0.07,0.17,0.1,0.15,0.08,0.07,0.15,0.1,0.16,0.03,0.06,0.18,0.09,0.07,0.03,0.1,0.17,0.03,0.06,0.4,0.56,0.26,0.37,-0.02,0,0.0168,0.0474,0.039,0.036,0.032,0.028,0.04,0.037,0.1,0.113,0.295,A,True
0.0435,0.0333,0.16,0.12,0.13,0.3,0.23,0.04,0.17,0.12,0.2,0.23,0.23,0.08,0.2,0.14,0.11,0.16,0.13,0.07,0.07,0.21,0.1,0.14,0.17,0.12,0.13,0.11,0.05,0.04,0.12,0.15,0.04,0.05,0.14,0.12,0.05,0.04,0.52,0.42,0.27,0.36,0,0.05,0.0475,0.0388,0.04,0.037,0.026,0.03,0.029,0.031,0.106,0.093,0.305,H,True
0.0215,0.0559,0.10,0.19,0.2,0.13,0.09,0.15,0.13,0.21,0.13,0.2,0.11,0.21,0.12,0.21,0.17,0.12,0.13,0.17,0.14,0.15,0.15,0.15,0.14,0.18,0.12,0.15,0.04,0.05,0.14,0.11,0.05,0.04,0.11,0.14,0.04,0.05,0.45,0.59,0.27,0.54,-0.01,0.01,0.0226,0.0443,0.039,0.04,0.032,0.028,0.028,0.025,0.081,0.092,0.295,H,True
0.0834,0.0164,0.22,0.11,0.3,0.07,0.28,0.07,0.21,0.14,0.3,0.1,0.24,0.11,0.25,0.12,0.07,0.18,0.03,0.17,0.05,0.21,0.05,0.19,0.22,0.08,0.18,0.12,0.07,0.04,0.09,0.15,0.03,0.05,0.16,0.1,0.06,0.04,0.61,0.51,0.54,0.43,0.06,-0.01,0.0587,0.0365,0.034,0.044,0.026,0.028,0.033,0.03,0.129,0.079,0.315,H,True
0.0215,0.0333,0.11,0.12,0.2,0.2,0.11,0.04,0.14,0.13,0.2,0.2,0.12,0.09,0.15,0.14,0.16,0.16,0.13,0.13,0.13,0.22,0.14,0.17,0.16,0.14,0.12,0.11,0.04,0.04,0.14,0.15,0.05,0.05,0.13,0.12,0.04,0.04,0.45,0.42,0.27,0.36,0.01,-0.01,0.0273,0.0376,0.039,0.037,0.032,0.03,0.027,0.03,0.085,0.089,0.31,D,True
0.0435,0.0082,0.17,0.11,0.13,0.13,0.23,0.02,0.18,0.1,0.2,0.03,0.24,0.06,0.21,0.06,0.11,0.14,0.2,0.07,0.08,0.19,0.13,0.13,0.17,0.1,0.13,0.1,0.05,0.03,0.12,0.18,0.04,0.06,0.15,0.11,0.05,0.04,0.52,0.4,0.27,0.33,0.01,0,0.0492,0.0326,0.04,0.039,0.026,0.032,0.028,0.032,0.104,0.127,0.32,H,True
0.0152,0.007,0.11,0.09,0,0.2,0.14,0.03,0.11,0.1,0.03,0.23,0.12,0.05,0.09,0.13,0.15,0.2,0.17,0.2,0.12,0.24,0.14,0.21,0.15,0.14,0.11,0.1,0.04,0.03,0.14,0.17,0.05,0.06,0.14,0.12,0.05,0.04,0.46,0.46,0.36,0.26,-0.04,-0.01,0.0234,0.0274,0.041,0.044,0.031,0.031,0.034,0.032,0.096,0.083,0.32,H,True
0.0077,0.0286,0.06,0.11,0,0.1,0.08,0.09,0.08,0.13,0,0.07,0.09,0.15,0.05,0.12,0.18,0.18,0.2,0.17,0.18,0.19,0.19,0.18,0.12,0.15,0.1,0.13,0.03,0.04,0.18,0.13,0.07,0.05,0.12,0.15,0.04,0.05,0.4,0.47,0.26,0.37,-0.03,0.01,0.0162,0.0209,0.039,0.036,0.032,0.036,0.041,0.028,0.098,0.074,0.315,D,True
0.0165,0.0147,0.12,0.09,0.2,0.03,0.16,0.06,0.12,0.12,0.1,0.03,0.15,0.09,0.12,0.08,0.17,0.21,0.13,0.13,0.14,0.21,0.15,0.18,0.15,0.11,0.11,0.11,0.04,0.04,0.14,0.14,0.05,0.05,0.12,0.12,0.04,0.04,0.46,0.48,0.26,0.54,-0.01,-0.02,0.0323,0.0252,0.041,0.045,0.029,0.027,0.033,0.033,0.084,0.065,0.315,H,False
0.0266,0.1006,0.13,0.20,0.23,0.13,0.16,0.19,0.12,0.19,0.13,0.2,0.12,0.21,0.13,0.2,0.12,0.11,0.03,0.17,0.11,0.12,0.09,0.13,0.13,0.14,0.14,0.17,0.05,0.06,0.11,0.08,0.03,0.03,0.11,0.14,0.04,0.05,0.54,0.65,0.37,0.54,0.02,0.01,0.0303,0.0463,0.038,0.039,0.031,0.029,0.038,0.029,0.093,0.069,0.305,A,True
0.0089,0.0559,0.08,0.18,0.07,0.13,0.09,0.14,0.07,0.2,0.07,0.17,0.08,0.2,0.07,0.19,0.12,0.13,0.13,0.17,0.11,0.16,0.12,0.15,0.11,0.16,0.09,0.15,0.03,0.05,0.14,0.11,0.05,0.04,0.1,0.15,0.04,0.05,0.47,0.59,0.26,0.54,0,-0.01,0.0164,0.0428,0.052,0.04,0.035,0.028,0.037,0.026,0.121,0.087,0.305,A,True
0.0105,0.0899,0.14,0.20,0.03,0.23,0.18,0.16,0.12,0.21,0,0.23,0.17,0.17,0.1,0.2,0.13,0.12,0.1,0.13,0.12,0.15,0.12,0.14,0.12,0.16,0.1,0.17,0.03,0.06,0.14,0.08,0.04,0.03,0.09,0.15,0.03,0.05,0.37,0.62,0.26,0.49,-0.02,0.01,0.0312,0.0753,0.035,0.037,0.032,0.027,0.027,0.029,0.106,0.065,0.32,A,False
0.0855,0.0874,0.19,0.24,0.17,0.2,0.17,0.22,0.15,0.21,0.13,0.2,0.13,0.16,0.14,0.19,0.08,0.08,0.03,0.13,0.07,0.09,0.06,0.1,0.12,0.13,0.16,0.15,0.06,0.05,0.09,0.08,0.03,0.03,0.12,0.12,0.04,0.04,0.56,0.55,0.37,0.54,0.01,0.02,0.0466,0.0796,0.036,0.036,0.028,0.028,0.036,0.026,0.118,0.105,0.305,H,False
0.0082,0.0855,0.11,0.19,0.13,0.23,0.2,0.21,0.1,0.16,0.07,0.2,0.14,0.18,0.1,0.18,0.14,0.08,0.1,0.03,0.09,0.09,0.11,0.07,0.09,0.14,0.1,0.16,0.03,0.06,0.18,0.09,0.06,0.03,0.1,0.17,0.03,0.06,0.4,0.56,0.33,0.37,-0.01,0.02,0.0316,0.0536,0.039,0.036,0.032,0.028,0.032,0.036,0.124,0.122,0.32,A,False
