,0,1,2
3545,execute,nsubjpass,1
3546,execute,auxpass,1
3547,execute,advmod,2
3548,execute,prep,1
3549,mix,COUNT,4
3550,mix,nsubj,1
3551,mix,advmod,1
3552,mix,agent,1
3553,mix,dobj,1
3554,mix,prep,1
3555,invest,COUNT,1
3556,invest,nsubjpass,1
3557,invest,auxpass,1
3558,invest,prep,2
3559,contrast,COUNT,1
3560,contrast,dobj,1
3561,contrast,prep,2
3562,recontest,COUNT,1
3563,recontest,aux,1
3564,recontest,dobj,1
3565,honor,COUNT,9
3566,honor,nsubjpass,2
3567,honor,aux,4
3568,honor,auxpass,2
3569,honor,prep,6
3570,honor,advcl,2
3571,honor,dobj,7
3572,honor,ccomp,1
3573,honor,advmod,1
3574,vacate,COUNT,1
3575,vacate,nsubj,1
3576,vacate,dobj,1
3577,vacate,advcl,1
3578,seat,COUNT,1
3579,seat,advmod,1
3580,seat,nsubjpass,1
3581,seat,auxpass,1
3582,seat,prep,2
3583,present,COUNT,33
3584,present,agent,3
3585,present,auxpass,29
3586,present,dobj,2
3587,present,prep,32
3588,present,npadvmod,1
3589,present,nsubj,1
3590,present,nsubjpass,28
3591,present,advcl,1
3592,undertake,COUNT,4
3593,undertake,aux,2
3594,undertake,auxpass,1
3595,undertake,agent,3
3596,undertake,dobj,1
3597,undertake,prep,1
3598,fund,COUNT,6
3599,fund,nsubj,2
3600,fund,dobj,3
3601,fund,prep,1
3602,fund,advcl,1
3603,fund,acl,1
3604,fund,nsubjpass,2
3605,fund,auxpass,2
3606,fund,agent,2
3607,fund,advmod,1
3608,fund,aux,1
3609,support,COUNT,15
3610,support,aux,2
3611,support,dobj,5
3612,support,nsubjpass,3
3613,support,auxpass,3
3614,support,neg,1
3615,support,advmod,3
3616,support,agent,4
3617,support,prep,5
3618,support,cc,1
3619,support,conj,1
3620,support,nsubj,3
3621,support,nmod,1
3622,support,compound,1
3623,support,npadvmod,3
3624,support,mark,1
3625,hit,COUNT,16
3626,hit,dobj,7
3627,hit,aux,1
3628,hit,nsubj,4
3629,hit,amod,1
3630,hit,compound,1
3631,hit,nummod,1
3632,hit,ccomp,1
3633,hit,prep,2
3634,hit,advcl,1
3635,employ,COUNT,5
3636,employ,nsubjpass,4
3637,employ,auxpass,4
3638,employ,prep,3
3639,employ,advmod,2
3640,employ,advcl,1
3641,employ,agent,1
3642,employ,cc,1
3643,employ,conj,1
3644,indicate,COUNT,9
3645,indicate,aux,2
3646,indicate,neg,1
3647,indicate,dobj,7
3648,indicate,nsubj,6
3649,indicate,advcl,2
3650,indicate,mark,3
3651,indicate,agent,1
3652,indicate,ccomp,1
3653,aircrew,COUNT,4
3654,aircrew,compound,4
3655,aircrew,nmod,1
3656,would,COUNT,54
3657,would,nsubj,1
3658,spend,COUNT,8
3659,spend,dobj,7
3660,spend,prep,7
3661,spend,nsubj,4
3662,spend,nsubjpass,1
3663,spend,auxpass,1
3664,spend,appos,1
3665,spend,xcomp,2
3666,spend,cc,2
3667,spend,conj,2
3668,spend,aux,1
3669,boil,COUNT,2
3670,boil,nsubjpass,1
3671,boil,auxpass,1
3672,boil,advmod,1
3673,grill,COUNT,1
3674,grill,ccomp,1
3675,grill,nsubj,1
3676,steam,COUNT,1
3677,steam,ccomp,1
3678,steam,nsubjpass,1
3679,steam,auxpass,1
3680,return,COUNT,18
3681,return,nsubj,12
3682,return,advcl,6
3683,return,mark,1
3684,return,prep,19
3685,return,aux,3
3686,return,neg,1
3687,return,auxpass,2
3688,return,cc,2
3689,return,conj,3
3690,return,dobj,2
3691,return,npadvmod,2
3692,return,nsubjpass,1
3693,return,advmod,1
3694,invite,COUNT,10
3695,invite,nsubjpass,5
3696,invite,auxpass,6
3697,invite,prep,6
3698,invite,nsubj,2
3699,invite,ccomp,2
3700,invite,dobj,1
3701,invite,conj,1
3702,invite,xcomp,2
3703,invite,agent,1
3704,expect,COUNT,5
3705,expect,nsubjpass,5
3706,expect,auxpass,5
3707,expect,xcomp,5
3708,recreate,COUNT,2
3709,recreate,nsubj,1
3710,recreate,prep,2
3711,recreate,dobj,1
3712,sleep,COUNT,1
3713,chart,COUNT,12
3714,chart,det,3
3715,chart,nmod,2
3716,chart,compound,4
3717,chart,nsubj,3
3718,chart,prep,8
3719,chart,aux,2
3720,chart,cc,1
3721,chart,conj,1
3722,chart,mark,1
3723,chart,advmod,2
3724,chart,poss,1
3725,sing,COUNT,9
3726,sing,nsubj,2
3727,sing,prep,6
3728,sing,cc,3
3729,sing,advcl,1
3730,sing,mark,1
3731,sing,nsubjpass,1
3732,sing,auxpass,1
3733,sing,agent,3
3734,sing,ccomp,1
3735,sing,conj,2
3736,sing,aux,2
3737,sing,dobj,1
3738,sing,compound,4
3739,sing,appos,2
3740,den,COUNT,2
3741,den,nsubj,1
3742,den,dobj,1
3743,motorize,COUNT,10
3744,allocate,COUNT,8
3745,allocate,nsubjpass,5
3746,allocate,auxpass,5
3747,allocate,prep,6
3748,allocate,xcomp,1
3749,allocate,cc,2
3750,allocate,conj,2
3751,allocate,advcl,1
3752,allocate,agent,1
3753,send,COUNT,8
3754,send,nsubj,3
3755,send,aux,2
3756,send,dobj,2
3757,send,auxpass,3
3758,send,prep,6
3759,send,dative,1
3760,send,nsubjpass,2
3761,send,advcl,3
3762,send,mark,1
3763,send,advmod,1
3764,find,COUNT,22
3765,find,nsubjpass,9
3766,find,auxpass,10
3767,find,prep,12
3768,find,advcl,2
3769,find,advmod,5
3770,find,mark,1
3771,find,oprd,1
3772,find,cc,2
3773,find,conj,3
3774,find,nsubj,5
3775,find,aux,4
3776,find,dobj,3
3777,find,expl,1
3778,find,xcomp,2
3779,find,neg,1
3780,find,npadvmod,1
3781,find,ccomp,3
3782,emaciate,COUNT,1
3783,emaciate,cc,1
3784,emaciate,conj,1
3785,eat,COUNT,1
3786,eat,dobj,1
3787,disinter,COUNT,1
3788,progress,COUNT,2
3789,progress,nsubj,1
3790,progress,aux,1
3791,progress,prep,2
3792,film,COUNT,2
3793,film,nsubjpass,2
3794,film,auxpass,2
3795,film,advmod,1
3796,film,prep,1
3797,commemorate,COUNT,7
3798,commemorate,aux,4
3799,commemorate,dobj,6
3800,commemorate,nsubj,2
3801,commemorate,nsubjpass,1
3802,commemorate,auxpass,1
3803,commemorate,prep,3
3804,commemorate,cc,1
3805,commemorate,conj,1
3806,constitute,COUNT,6
3807,constitute,nsubjpass,4
3808,constitute,auxpass,4
3809,constitute,prep,7
3810,constitute,mark,1
3811,constitute,csubj,1
3812,constitute,aux,1
3813,constitute,neg,1
3814,constitute,dobj,2
3815,constitute,advcl,2
3816,constitute,npadvmod,2
3817,constitute,cc,1
3818,constitute,conj,1
3819,constitute,nsubj,1
3820,constitute,advmod,1
3821,stop,COUNT,4
3822,stop,det,1
3823,stop,amod,1
3824,stop,compound,2
3825,stop,prep,3
3826,stop,nsubj,2
3827,stop,dobj,1
3828,stop,advcl,1
3829,sink,COUNT,2
3830,sink,prep,3
3831,sink,advmod,1
3832,steal,COUNT,1
3833,elevate,COUNT,3
3834,elevate,nsubjpass,3
3835,elevate,auxpass,3
3836,elevate,prep,5
3837,elevate,ccomp,1
3838,manage,COUNT,4
3839,manage,nsubj,3
3840,manage,dobj,2
3841,manage,conj,1
3842,manage,cc,1
3843,manage,xcomp,2
3844,manage,ccomp,1
3845,place,COUNT,12
3846,place,nsubj,5
3847,place,advmod,7
3848,place,cc,4
3849,place,conj,3
3850,place,nsubjpass,3
3851,place,auxpass,3
3852,place,prep,8
3853,place,advcl,2
3854,place,aux,3
3855,place,neg,1
3856,place,dobj,1
3857,glow,COUNT,1
3858,glow,dobj,1
3859,glow,ccomp,1
3860,buy,COUNT,4
3861,buy,advmod,1
3862,buy,nsubj,1
3863,buy,aux,2
3864,buy,dobj,1
3865,buy,prep,1
3866,buy,ccomp,1
3867,buy,nsubjpass,2
3868,buy,auxpass,2
3869,buy,agent,2
3870,buy,advcl,1
3871,buy,npadvmod,1
3872,buy,cc,1
3873,buy,conj,1
3874,prefer,COUNT,1
3875,prefer,mark,1
3876,prefer,nsubj,1
3877,prefer,aux,1
3878,prefer,xcomp,1
3879,prefer,cc,1
3880,prefer,conj,1
3881,feel,COUNT,3
3882,feel,mark,1
3883,feel,nsubj,1
3884,feel,prep,2
3885,feel,intj,1
3886,feel,attr,1
3887,urge,COUNT,1
3888,urge,advcl,1
3889,urge,advmod,1
3890,urge,nsubj,1
3891,urge,dobj,1
3892,urge,xcomp,1
3893,police,COUNT,1
3894,police,aux,1
3895,police,dobj,1
3896,police,cc,1
3897,police,conj,1
3898,keep,COUNT,8
3899,keep,dobj,4
3900,keep,aux,1
3901,keep,nsubj,3
3902,keep,prep,6
3903,keep,nsubjpass,2
3904,keep,auxpass,2
3905,export,COUNT,3
3906,export,nsubjpass,2
3907,export,auxpass,2
3908,export,advcl,1
3909,export,prep,2
3910,export,advmod,1
3911,halt,COUNT,2
3912,halt,advmod,1
3913,halt,dobj,1
3914,halt,mark,1
3915,halt,nsubjpass,1
3916,halt,auxpass,1
3917,time,COUNT,2
3918,time,prep,1
3919,time,advmod,1
3920,classify,COUNT,13
3921,classify,prep,12
3922,classify,nsubjpass,5
3923,classify,auxpass,5
3924,classify,advcl,1
3925,classify,agent,1
3926,classify,cc,1
3927,classify,conj,1
3928,volunteer,COUNT,2
3929,volunteer,advcl,1
3930,volunteer,xcomp,1
3931,close,COUNT,9
3932,close,auxpass,2
3933,close,cc,1
3934,close,conj,2
3935,close,npadvmod,2
3936,close,nsubj,3
3937,close,prt,1
3938,close,prep,8
3939,close,dobj,2
3940,close,mark,1
3941,price,COUNT,2
3942,price,prep,1
3943,price,npadvmod,1
3944,callsign,COUNT,1
3945,callsign,amod,1
3946,callsign,appos,1
3947,situate,COUNT,5
3948,situate,meta,1
3949,situate,prep,4
3950,situate,npadvmod,1
3951,situate,nsubjpass,2
3952,situate,auxpass,2
3953,situate,advmod,1
3954,colocate,COUNT,1
3955,colocate,nsubjpass,1
3956,colocate,auxpass,1
3957,colocate,prep,2
3958,float,COUNT,2
3959,float,advmod,1
3960,flush,COUNT,1
3961,redevelop,COUNT,1
3962,redevelop,nsubj,1
3963,redevelop,aux,1
3964,redevelop,advmod,1
3965,redevelop,dobj,1
3966,nominate,COUNT,9
3967,nominate,auxpass,5
3968,nominate,prep,4
3969,nominate,nsubjpass,2
3970,nominate,aux,2
3971,nominate,advcl,1
3972,nominate,parataxis,1
3973,nominate,nsubj,1
3974,nominate,dobj,1
3975,nominate,amod,1
3976,nominate,advmod,1
3977,determine,COUNT,77
3978,determine,ccomp,6
3979,determine,nsubj,3
3980,determine,dobj,68
3981,determine,agent,2
3982,determine,cc,6
3983,determine,auxpass,2
3984,determine,advmod,1
3985,determine,xcomp,1
3986,determine,aux,67
3987,determine,conj,4
3988,apply,COUNT,4
3989,apply,advmod,3
3990,apply,nsubj,1
3991,apply,prep,3
3992,apply,cc,1
3993,apply,conj,1
3994,apply,dobj,1
3995,apply,nsubjpass,2
3996,apply,auxpass,2
3997,last,COUNT,6
3998,last,ccomp,1
3999,last,nsubj,3
4000,last,dobj,3
4001,last,cc,1
4002,last,conj,1
4003,last,npadvmod,2
4004,last,prep,4
4005,last,aux,1
4006,contact,COUNT,1
4007,contact,dobj,1
4008,contact,prep,1
4009,lock,COUNT,1
4010,lock,advmod,1
4011,lock,cc,1
4012,lock,conj,1
4013,access,COUNT,1
4014,access,aux,1
4015,access,dobj,1
4016,fix,COUNT,9
4017,fill,COUNT,6
4018,fill,ccomp,1
4019,fill,nsubjpass,3
4020,fill,auxpass,4
4021,fill,agent,2
4022,fill,prep,5
4023,fill,npadvmod,1
4024,fill,cc,1
4025,fill,conj,1
4026,fill,advmod,1
4027,fill,prt,1
4028,fill,aux,1
4029,fill,dobj,1
4030,subtitle,COUNT,2
4031,subtitle,meta,1
4032,subtitle,dobj,1
4033,subtitle,prep,1
4034,subtitle,advcl,1
4035,cause,COUNT,9
4036,cause,aux,3
4037,cause,dobj,3
4038,cause,agent,3
4039,cause,prep,1
4040,cause,ccomp,2
4041,cause,nsubj,3
4042,cause,cc,1
4043,cause,conj,1
4044,cause,auxpass,2
4045,depose,COUNT,2
4046,depose,nsubj,1
4047,depose,prep,1
4048,depose,aux,1
4049,depose,dobj,1
4050,transport,COUNT,2
4051,transport,nsubj,1
4052,transport,dobj,1
4053,transport,cc,1
4054,transport,conj,1
4055,transport,ccomp,1
4056,transport,nsubjpass,1
4057,transport,aux,1
4058,transport,auxpass,1
4059,transport,prep,1
4060,originate,COUNT,1
4061,originate,prep,1
4062,pray,COUNT,1
4063,pray,aux,1
4064,pray,prep,1
4065,command,COUNT,5
4066,command,mark,1
4067,command,nsubj,2
4068,command,agent,3
4069,command,aux,2
4070,command,dobj,2
4071,command,prep,2
4072,inslalle,COUNT,1
4073,inslalle,advmod,1
4074,inslalle,nsubj,1
4075,inslalle,dobj,1
4076,inslalle,prep,1
4077,orbit,COUNT,5
4078,orbit,dobj,5
4079,orbit,nsubj,1
4080,orbit,aux,3
4081,word,COUNT,1
4082,word,advmod,1
4083,enlist,COUNT,2
4084,enlist,dobj,1
4085,enlist,nsubj,1
4086,enlist,prep,1
4087,enlist,cc,1
4088,enlist,conj,1
4089,rely,COUNT,3
4090,rely,prep,4
4091,rely,nsubj,1
4092,rely,aux,1
4093,rely,dobj,1
4094,rely,cc,1
4095,rely,conj,1
4096,struggle,COUNT,1
4097,struggle,advmod,1
4098,struggle,nsubj,1
4099,struggle,xcomp,1
4100,intend,COUNT,5
4101,intend,advmod,1
4102,intend,mark,2
4103,intend,nsubjpass,2
4104,intend,auxpass,2
4105,intend,prep,1
4106,intend,advcl,1
4107,intend,nsubj,1
4108,intend,xcomp,3
4109,intend,cc,1
4110,intend,conj,1
4111,pledge,COUNT,2
4112,pledge,neg,1
4113,pledge,prep,1
4114,glide,COUNT,1
4115,glide,advmod,1
4116,distill,COUNT,1
4117,distill,advmod,1
4118,distill,nsubj,1
4119,distill,dobj,1
4120,display,COUNT,7
4121,display,nsubj,6
4122,display,aux,4
4123,display,dobj,7
4124,display,prep,1
4125,display,advcl,2
4126,display,nsubjpass,2
4127,display,auxpass,1
4128,display,advmod,1
4129,scan,COUNT,1
4130,scan,nsubjpass,1
4131,scan,aux,1
4132,scan,auxpass,1
4133,scan,cc,1
4134,scan,conj,1
4135,charge,COUNT,4
4136,charge,prep,3
4137,charge,nsubjpass,2
4138,charge,auxpass,2
4139,charge,advmod,1
4140,charge,advcl,1
4141,charge,agent,1
4142,charge,cc,1
4143,charge,conj,1
4144,scuttle,COUNT,1
4145,scuttle,nsubjpass,1
4146,scuttle,auxpass,1
4147,scuttle,cc,1
4148,scuttle,conj,1
4149,modify,COUNT,4
4150,modify,mark,1
4151,modify,agent,1
4152,modify,nsubjpass,1
4153,modify,auxpass,1
4154,modify,advmod,1
4155,modify,prep,1
4156,modify,conj,1
4157,preserve,COUNT,3
4158,preserve,advmod,2
4159,preserve,cc,1
4160,preserve,conj,1
4161,preserve,aux,1
4162,preserve,dobj,1
4163,sequester,COUNT,1
4164,sequester,nsubj,1
4165,sequester,cc,1
4166,sequester,conj,1
4167,recover,COUNT,2
4168,recover,nsubjpass,2
4169,recover,aux,1
4170,recover,auxpass,2
4171,recover,agent,1
4172,recover,mark,1
4173,arise,COUNT,1
4174,arise,nsubj,1
4175,arise,prep,1
4176,pressure,COUNT,1
4177,pressure,advmod,2
4178,pressure,nsubjpass,1
4179,pressure,auxpass,1
4180,pressure,xcomp,1
4181,intervene,COUNT,1
4182,intervene,aux,1
4183,reform,COUNT,8
4184,reform,prep,10
4185,reform,nsubjpass,1
4186,reform,auxpass,1
4187,reform,cc,1
4188,reform,conj,1
4189,exploit,COUNT,1
4190,exploit,mark,1
4191,exploit,nsubj,1
4192,exploit,aux,1
4193,exploit,advmod,1
4194,exploit,dobj,1
4195,exploit,prep,2
4196,conclude,COUNT,9
4197,conclude,dobj,1
4198,conclude,nsubj,4
4199,conclude,ccomp,2
4200,conclude,prep,4
4201,conclude,aux,1
4202,conclude,advmod,2
4203,represent,COUNT,164
4204,represent,prep,141
4205,represent,nsubjpass,7
4206,represent,auxpass,10
4207,represent,agent,6
4208,represent,aux,23
4209,represent,dobj,154
4210,represent,nsubj,132
4211,represent,advmod,1
4212,represent,advcl,4
4213,represent,conj,4
4214,represent,cc,2
4215,represent,mark,1
4216,represent,meta,5
4217,represent,dep,1
4218,represent,npadvmod,1
4219,represent,ccomp,1
4220,discuss,COUNT,3
4221,discuss,dobj,3
4222,discuss,nsubj,2
4223,experience,COUNT,1
4224,experience,prep,1
4225,result,COUNT,12
4226,result,advmod,1
4227,result,prep,14
4228,result,nsubj,7
4229,result,advcl,2
4230,result,ccomp,2
4231,prompt,COUNT,1
4232,prompt,nsubj,1
4233,prompt,dobj,1
4234,hurdle,COUNT,1
4235,canoe,COUNT,1
4236,defend,COUNT,10
4237,defend,aux,3
4238,defend,dobj,7
4239,defend,prep,2
4240,defend,nsubj,5
4241,defend,advmod,3
4242,image,COUNT,1
4243,image,dobj,1
4244,image,prep,1
4245,glycoprotein,COUNT,1
4246,glycoprotein,amod,1
4247,glycoprotein,compound,1
4248,phase,COUNT,2
4249,phase,nsubjpass,1
4250,phase,aux,1
4251,phase,auxpass,1
4252,phase,prt,2
4253,phase,dobj,1
4254,phase,prep,1
4255,study,COUNT,7
4256,study,nsubjpass,1
4257,study,aux,4
4258,study,auxpass,1
4259,study,prep,6
4260,study,advmod,1
4261,study,nsubj,3
4262,study,dobj,2
4263,study,cc,1
4264,study,conj,1
4265,possess,COUNT,1
4266,possess,nsubj,1
4267,possess,dobj,1
4268,possess,cc,1
4269,possess,conj,1
4270,malt,COUNT,1
4271,malt,advmod,1
4272,malt,dobj,1
4273,malt,conj,1
4274,May,COUNT,5
4275,May,nummod,5
4276,monounsaturate,COUNT,1
4277,attach,COUNT,3
4278,attach,prep,3
4279,attach,nsubjpass,1
4280,attach,auxpass,1
4281,measure,COUNT,1
4282,measure,dobj,1
4283,bathe,COUNT,1
4284,bathe,dobj,1
4285,officiate,COUNT,3
4286,officiate,nsubjpass,1
4287,officiate,auxpass,1
4288,officiate,agent,1
4289,officiate,aux,2
4290,officiate,dobj,2
4291,pitch,COUNT,2
4292,pitch,nsubj,1
4293,pitch,aux,1
4294,pitch,dative,1
4295,pitch,advcl,1
4296,pitch,dobj,1
4297,leed,COUNT,1
4298,leed,compound,1
4299,reservoir,COUNT,1
4300,reservoir,prep,1
4301,perish,COUNT,2
4302,perish,prep,2
4303,perish,nsubj,1
4304,preview,COUNT,1
4305,preview,nsubjpass,1
4306,preview,auxpass,1
4307,preview,prep,1
4308,preview,advmod,1
4309,overturn,COUNT,1
4310,overturn,nsubjpass,1
4311,overturn,auxpass,1
4312,overturn,prep,1
4313,stay,COUNT,6
4314,stay,prep,7
4315,stay,compound,1
4316,stay,nsubj,3
4317,stay,acomp,1
4318,poll,COUNT,1
4319,poll,nsubjpass,1
4320,poll,auxpass,1
4321,unconteste,COUNT,2
4322,authorize,COUNT,2
4323,authorize,advmod,1
4324,authorize,nsubjpass,1
4325,authorize,auxpass,1
4326,authorize,prep,2
4327,authorize,agent,1
4328,learn,COUNT,2
4329,learn,dobj,1
4330,learn,aux,1
4331,carve,COUNT,1
4332,carve,advcl,2
4333,carve,auxpass,1
4334,carve,advmod,1
4335,sound,COUNT,1
4336,sound,compound,1
4337,ordain,COUNT,1
4338,ordain,nsubjpass,1
4339,ordain,auxpass,1
4340,ordain,advmod,1
4341,ordain,prep,2
4342,ordain,advcl,1
4343,permit,COUNT,3
4344,permit,aux,1
4345,permit,dobj,1
4346,permit,xcomp,1
4347,permit,prep,1
4348,permit,nsubjpass,1
4349,permit,auxpass,1
4350,sentence,COUNT,4
4351,sentence,prep,5
4352,sentence,nsubjpass,2
4353,sentence,aux,1
4354,sentence,advmod,1
4355,sentence,auxpass,2
4356,sentence,npadvmod,1
4357,sentence,cc,1
4358,sentence,conj,1
4359,disperse,COUNT,1
4360,disperse,auxpass,1
4361,disperse,advcl,1
4362,collapse,COUNT,2
4363,collapse,mark,1
4364,collapse,nsubj,1
4365,collapse,advmod,2
4366,collapse,advcl,2
4367,collapse,dep,1
4368,hail,COUNT,1
4369,hail,auxpass,1
4370,hail,prep,1
4371,mobilize,COUNT,1
4372,mobilize,auxpass,1
4373,mobilize,xcomp,1
4374,guard,COUNT,1
4375,guard,aux,1
4376,guard,dobj,1
4377,bootleg,COUNT,1
4378,bootleg,dobj,1
4379,bore,COUNT,1
4380,bore,prep,2
4381,intern,COUNT,2
4382,intern,nsubjpass,1
4383,intern,auxpass,1
4384,intern,prep,1
4385,intern,dobj,1
4386,seize,COUNT,1
4387,seize,prep,1
4388,house,COUNT,2
4389,house,nsubj,2
4390,house,dobj,2
4391,capitalize,COUNT,1
4392,capitalize,aux,1
4393,capitalize,auxpass,1
4394,capitalize,agent,1
4395,inhibit,COUNT,1
4396,inhibit,nsubj,1
4397,inhibit,advmod,1
4398,inhibit,oprd,1
4399,reunite,COUNT,1
4400,reunite,nsubj,1
4401,reunite,prep,2
4402,ratify,COUNT,3
4403,ratify,meta,1
4404,ratify,prep,2
4405,ratify,nsubjpass,1
4406,ratify,aux,1
4407,ratify,auxpass,1
4408,ratify,agent,2
4409,initiate,COUNT,3
4410,initiate,npadvmod,1
4411,initiate,prep,1
4412,initiate,agent,2
4413,generate,COUNT,3
4414,generate,nsubjpass,1
4415,generate,auxpass,1
4416,generate,advmod,1
4417,generate,prep,2
4418,generate,cc,1
4419,generate,conj,1
4420,generate,nsubj,1
4421,generate,dobj,1
4422,occupy,COUNT,4
4423,occupy,nsubj,1
4424,occupy,aux,1
4425,occupy,advmod,1
4426,occupy,dobj,3
4427,occupy,ccomp,1
4428,occupy,cc,1
4429,occupy,conj,1
4430,relaunche,COUNT,1
4431,relaunche,nsubjpass,1
4432,relaunche,auxpass,1
4433,relaunche,prep,2
4434,entitle,COUNT,1
4435,entitle,advmod,1
4436,entitle,dobj,1
4437,hang,COUNT,2
4438,hang,aux,1
4439,hang,dobj,1
4440,hang,nsubjpass,1
4441,hang,auxpass,1
4442,hang,prep,2
4443,arrest,COUNT,6
4444,arrest,nsubjpass,5
4445,arrest,auxpass,5
4446,arrest,cc,3
4447,arrest,conj,3
4448,arrest,prep,4
4449,arrest,dep,1
4450,arrest,nsubj,1
4451,arrest,npadvmod,1
4452,reorganize,COUNT,1
4453,reorganize,nsubj,1
4454,reorganize,dobj,1
4455,extend,COUNT,8
4456,extend,aux,2
4457,extend,dobj,3
4458,extend,auxpass,4
4459,extend,advcl,1
4460,extend,advmod,3
4461,extend,nsubjpass,3
4462,extend,prep,5
4463,extend,nsubj,2
4464,attack,COUNT,1
4465,attack,dobj,1
4466,hip,COUNT,1
4467,group,COUNT,2
4468,group,nsubjpass,1
4469,group,auxpass,1
4470,group,prep,1
4471,group,agent,1
4472,man,COUNT,2
4473,man,agent,2
4474,deal,COUNT,2
4475,deal,nsubj,2
4476,deal,prep,2
4477,deal,mark,1
4478,coal,COUNT,1
4479,unearth,COUNT,1
4480,unearth,prep,2
4481,bring,COUNT,15
4482,bring,nsubjpass,3
4483,bring,auxpass,3
4484,bring,advmod,4
4485,bring,advcl,1
4486,bring,npadvmod,1
4487,bring,nsubj,7
4488,bring,dobj,12
4489,bring,prep,12
4490,bring,aux,1
4491,bring,prt,1
4492,bring,agent,2
4493,bring,cc,1
4494,bring,conj,1
4495,define,COUNT,6
4496,define,prep,4
4497,define,advmod,1
4498,define,nsubjpass,1
4499,define,auxpass,1
4500,define,nsubj,2
4501,define,dobj,2
4502,define,compound,1
4503,prepare,COUNT,4
4504,prepare,advmod,1
4505,prepare,prep,4
4506,prepare,nsubjpass,2
4507,prepare,auxpass,2
4508,prepare,agent,2
4509,prepare,aux,1
4510,prepare,dep,1
4511,depart,COUNT,4
4512,depart,nummod,2
4513,depart,compound,2
4514,depart,prep,7
4515,depart,cc,3
4516,depart,conj,3
4517,depart,nsubj,1
4518,depart,dobj,1
4519,arrive,COUNT,7
4520,arrive,dobj,2
4521,arrive,prep,10
4522,arrive,nsubj,3
4523,arrive,cc,2
4524,arrive,conj,2
4525,arrive,ccomp,1
4526,arrive,aux,1
4527,arrive,neg,1
4528,arrive,prt,1
4529,fire,COUNT,2
4530,fire,npadvmod,1
4531,fire,nsubjpass,2
4532,fire,mark,1
4533,fire,auxpass,1
4534,fire,prep,1
4535,fire,cc,1
4536,fire,conj,1
4537,incorporate,COUNT,3
4538,incorporate,aux,1
4539,incorporate,auxpass,2
4540,incorporate,prep,2
4541,incorporate,nsubjpass,1
4542,incorporate,neg,1
4543,incorporate,cc,1
4544,incorporate,conj,1
4545,incorporate,advmod,1
4546,incorporate,nsubj,1
4547,incorporate,dobj,1
4548,danchot,COUNT,1
4549,gather,COUNT,3
4550,gather,nsubj,2
4551,gather,advmod,3
4552,gather,dobj,2
4553,gather,prep,3
4554,gather,cc,1
4555,gather,conj,1
4556,overtake,COUNT,1
4557,overtake,meta,1
4558,overtake,advmod,1
4559,overtake,dobj,1
4560,say,COUNT,4
4561,say,ccomp,2
4562,say,nsubj,3
4563,say,det,1
4564,say,compound,3
4565,say,prep,1
4566,nitrate,COUNT,2
4567,dissuade,COUNT,1
4568,dissuade,aux,1
4569,dissuade,dobj,1
4570,dissuade,prep,1
4571,substitute,COUNT,3
4572,substitute,advmod,1
4573,substitute,npadvmod,1
4574,substitute,nsubjpass,1
4575,substitute,aux,1
4576,substitute,auxpass,1
4577,substitute,prep,1
4578,substitute,agent,1
4579,brominate,COUNT,1
4580,brominate,advmod,1
4581,head,COUNT,3
4582,head,agent,2
4583,head,cc,1
4584,head,conj,1
4585,head,aux,1
4586,head,dobj,1
4587,ply,COUNT,1
4588,ply,det,1
4589,ply,compound,1
4590,ply,prep,1
4591,attain,COUNT,2
4592,attain,nsubj,3
4593,attain,prep,1
4594,attain,cc,1
4595,attain,conj,1
4596,attain,dobj,1
4597,mount,COUNT,4
4598,mount,prep,2
4599,mount,npadvmod,1
4600,lengthen,COUNT,2
4601,lengthen,dobj,2
4602,lengthen,prep,3
4603,enrol,COUNT,2
4604,enrol,nsubjpass,2
4605,enrol,auxpass,2
4606,enrol,agent,1
4607,enrol,prep,2
4608,withhold,COUNT,1
4609,withhold,aux,1
4610,withhold,dobj,1
4611,propose,COUNT,4
4612,propose,nsubj,1
4613,propose,dobj,1
4614,propose,agent,1
4615,propose,cc,1
4616,propose,conj,1
4617,assert,COUNT,1
4618,assert,advmod,1
4619,assert,nsubj,1
4620,assert,ccomp,1
4621,enrich,COUNT,1
4622,enrich,auxpass,1
4623,enrich,advmod,1
4624,enrich,prep,1
4625,nande,COUNT,2
4626,nande,compound,3
4627,suggest,COUNT,2
4628,suggest,nsubj,2
4629,suggest,ccomp,2
4630,strand,COUNT,1
4631,strand,nsubjpass,1
4632,strand,auxpass,1
4633,strand,advcl,1
4634,block,COUNT,2
4635,block,mark,1
4636,block,nsubjpass,1
4637,block,auxpass,1
4638,block,agent,1
4639,block,prep,2
4640,bass,COUNT,1
4641,explore,COUNT,6
4642,explore,nsubj,2
4643,explore,dobj,4
4644,explore,aux,2
4645,explore,ccomp,1
4646,explore,advmod,1
4647,encounter,COUNT,3
4648,encounter,prep,3
4649,encounter,npadvmod,1
4650,encounter,nsubj,1
4651,encounter,dobj,1
4652,encounter,cc,1
4653,encounter,conj,1
4654,adapt,COUNT,5
4655,adapt,agent,3
4656,adapt,prep,5
4657,adapt,advmod,1
4658,adapt,nsubjpass,1
4659,adapt,auxpass,1
4660,adapt,aux,1
4661,position,COUNT,1
4662,position,nsubjpass,1
4663,position,auxpass,1
4664,position,prep,1
4665,position,cc,1
4666,position,conj,1
